idx,smiles,hiv,group,img_path
22121.0,COc1ccc2[nH]c3cc4c(=O)c5cc(OC)ccc5[nH]c4cc3c(=O)c2c1,0.0,train,../data/images/hiv/22121.png
22122.0,O=c1c2ccccc2oc2cc(Br)ccc12,0.0,train,../data/images/hiv/22122.png
22123.0,Nc1c(Br)c(=O)[nH]c(=O)n1COCCO,0.0,train,../data/images/hiv/22123.png
22124.0,COC(=O)c1c(C)cc2c(c1O)C1(O)C(=O)c3cc4c(c(O)c3C(=O)C1(OC)C(O)C2)C(=O)C=C(NC1OC(C)C(OC)C(O)C1OC)C4=O,0.0,train,../data/images/hiv/22124.png
22125.0,CCCCCSP(=S)(C(C)C)C(C)C,0.0,train,../data/images/hiv/22125.png
22126.0,CCC(Cl)=NOC(=O)Nc1ccc(F)c(Cl)c1,0.0,train,../data/images/hiv/22126.png
22127.0,O=C1CCC(NC(=O)c2ccccc2)C(=O)N1,0.0,train,../data/images/hiv/22127.png
22128.0,Cn1c2ccccc2c2ccc3c(c21)C(=O)c1ccc2c4ccccc4n(C)c2c1C3=O,0.0,train,../data/images/hiv/22128.png
22129.0,C[Si](C)(CCC(=O)O)O[Si](C)(C)CCC(=O)O,0.0,train,../data/images/hiv/22129.png
22130.0,Cc1cn(C2CC(O)C(CN=[N+]=[N-])O2)c(=O)[nH]c1=O,0.0,train,../data/images/hiv/22130.png
22131.0,CCOC(=O)C1=C(C)N(NC(N)=O)C2(N)N(NC(N)=O)C(C)=C(C(=O)OCC)C12C#N,0.0,train,../data/images/hiv/22131.png
22132.0,Cc1ccc(S(=O)(=O)NC(=N)NCCCC(NC(=O)OCc2ccccc2)C(=O)NC2CCC3C4CC=C5CC(O)CCC5(C)C4CCC23C)cc1,0.0,train,../data/images/hiv/22132.png
22133.0,C#CC1OC(C)(C)OC1C1OC(C)(C)OCC1O,0.0,train,../data/images/hiv/22133.png
22134.0,N#CC(C(=NNC(=O)C(=O)NN)C(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,0.0,train,../data/images/hiv/22134.png
22135.0,Cc1cccc(C)c1NC(=O)C(=O)C(C(=O)c1ccccc1-c1ccccc1)C1OC(=O)c2ccccc21,0.0,train,../data/images/hiv/22135.png
22136.0,CC1N(C)C(=O)OC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,0.0,train,../data/images/hiv/22136.png
22137.0,CC1(C)Oc2ccc3ccc(=S)oc3c2C(OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)C1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,1.0,train,../data/images/hiv/22137.png
22138.0,O=C1C=C(Br)c2c(-c3ccccc3)oc3cccc1c23,0.0,train,../data/images/hiv/22138.png
22139.0,O=C(Nc1ccc(Cl)cc1)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccc(Cl)cc1,1.0,train,../data/images/hiv/22139.png
22140.0,Cc1cccc2c1c1ccc3c(c1n2C)C(=O)C=CC3=O,0.0,train,../data/images/hiv/22140.png
22141.0,COC(=O)CC(=O)Nc1sccc1S(=O)(=O)c1ccccc1,0.0,train,../data/images/hiv/22141.png
22142.0,C=CCn1c(=O)c2ccccc2[n+]2c(C)c(C(=O)OCC)sc12,1.0,train,../data/images/hiv/22142.png
22143.0,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1cc(Cl)cc2c1NCCC2,0.0,train,../data/images/hiv/22143.png
22144.0,CN(C)C(=N)OCc1ccccc1,0.0,train,../data/images/hiv/22144.png
22145.0,CC(Cl)(C=CCl)C(Cl)C=CC(Cl)(CCl)CBr,0.0,train,../data/images/hiv/22145.png
22146.0,N#CC(=Cc1cccc2ccccc12)c1ccc(Cl)cc1,0.0,train,../data/images/hiv/22146.png
22147.0,CC1=C(C(=O)Nc2cc(F)c(F)cc2F)C(c2ccc3c(c2)OCO3)C(C(=O)Nc2cc(F)c(F)cc2F)=C(C)N1,0.0,train,../data/images/hiv/22147.png
22148.0,C[N+]1(C)CC(O)CC1C(=O)[O-],0.0,train,../data/images/hiv/22148.png
22149.0,COC(=O)C(=NN)C(C(=O)C(=O)Nc1n[nH]c(=S)[nH]1)c1nc2ccc([N+](=O)[O-])cc2nc1O,0.0,train,../data/images/hiv/22149.png
22150.0,NCC1OC(n2cnc3c(N)ncnc32)CC1O,0.0,train,../data/images/hiv/22150.png
22151.0,CCOC(=O)c1ccc(N2N=NC3C4CC(C5CCCC54)C32)cc1,0.0,train,../data/images/hiv/22151.png
22152.0,CC(C)(C)[Si](C)(C)OC1C(C=NO)OC(n2cnc3c(N)ncnc32)C1O[Si](C)(C)C(C)(C)C,0.0,train,../data/images/hiv/22152.png
22153.0,COC1=CC2C3Cc4c(-c5cc(OC)c(O)c6c5CC5C7C=C(OC)C(=O)CC67CCN5C)cc(OC)c(O)c4C2(CCN3C)CC1=O,0.0,train,../data/images/hiv/22153.png
22154.0,CC(C)OC(=O)c1cc(NC(=O)C(C)(C)C)c(F)cc1Cl,0.0,train,../data/images/hiv/22154.png
22155.0,N#Cc1c(-c2ccc(Cl)cc2)c2c(n(C3OC(CO)C(O)C(O)C3O)c1=S)CCC2,0.0,train,../data/images/hiv/22155.png
22156.0,O=C(O)C1=CC(=C(c2ccccc2)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2C1=O,0.0,train,../data/images/hiv/22156.png
22157.0,C[n+]1c2ccccc2c(CNCC(=O)O)c2ccccc21,0.0,train,../data/images/hiv/22157.png
22158.0,COc1nc(O)c2c(n1)NC(c1ccccc1)CC(c1ccc(Cl)cc1)=N2,0.0,train,../data/images/hiv/22158.png
22159.0,Oc1ccccc1C1C=C(c2ccccc2)NC(N2CCCCC2)=C1c1nc2ccccc2[nH]1,0.0,train,../data/images/hiv/22159.png
22160.0,C=C=C(C)[Si](C)(C)C,0.0,train,../data/images/hiv/22160.png
22161.0,CN1C(=O)C(=NNc2ccccc2[N+](=O)[O-])c2ccccc21,0.0,train,../data/images/hiv/22161.png
22162.0,O=c1ccc(=O)n(CO)[nH]1,0.0,train,../data/images/hiv/22162.png
22163.0,Cc1ccc(O)c(N=Nc2ccc(S(=O)(=O)O)cc2)n1,0.0,train,../data/images/hiv/22163.png
22164.0,CNC(=O)OCCN1c2ccccc2Sc2ccccc21,0.0,train,../data/images/hiv/22164.png
22165.0,O=C(CCc1n[nH]c(=S)[nH]1)Nc1cc(Cl)ccc1Cl,0.0,train,../data/images/hiv/22165.png
22166.0,CCCC(C)(O)CN,0.0,train,../data/images/hiv/22166.png
22167.0,CCOCC1c2ccccc2CCN1Cc1c[nH]c2ccccc12,0.0,train,../data/images/hiv/22167.png
22168.0,COC(=O)C(=O)C(C#N)c1cccc(O)c1C(=O)OC,0.0,train,../data/images/hiv/22168.png
22169.0,CCOC(=O)C1=C(C(=O)OCC)C2c3ccccc3C=CN2C(C(=O)OCC)=C(SC)S1,0.0,train,../data/images/hiv/22169.png
22170.0,CC(C)(c1ccc(C=O)o1)c1ccc(C(C)(C)c2ccc(C=O)o2)o1,0.0,train,../data/images/hiv/22170.png
22171.0,COC1C(C)OC(OC2CC(C)(O)C(C(=O)O)c3cc4c(c(O)c32)C(=O)c2c(O)cc3c(c2C4=O)OC2OC3(C)C(O)C(N(C)C)C2O)C(OC)C1(C)OC,0.0,train,../data/images/hiv/22171.png
22172.0,C1=[N+]2CC[N+]3=Cc4ccccc4O[Co-3]23([n+]2ccccc2)Oc2ccccc21,0.0,train,../data/images/hiv/22172.png
22173.0,C=C(CN(C)C)C(=O)c1ccccc1[N+](=O)[O-],0.0,train,../data/images/hiv/22173.png
22174.0,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],0.0,train,../data/images/hiv/22174.png
22175.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5C(C)CN(Cc6ccccc6C#N)CC5C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0,train,../data/images/hiv/22175.png
22176.0,CC(C=C(C#N)C#N)=Cc1ccc(C)cc1,0.0,train,../data/images/hiv/22176.png
22177.0,CN(CCN(C)C(=S)NN)C(=S)NN,0.0,train,../data/images/hiv/22177.png
22178.0,CC1=NC(C)CNC(C)(C)CC(C)=NC(C)CNC(C)(C)C1,0.0,train,../data/images/hiv/22178.png
22179.0,CC(=O)Nc1c(C)cc2c(nc3n2CCC3OC(C)=O)c1[N+](=O)[O-],0.0,train,../data/images/hiv/22179.png
22180.0,CC[N+](CC)(CC)CC,0.0,train,../data/images/hiv/22180.png
22181.0,Cc1ccsc1C=NNc1ccccn1,0.0,train,../data/images/hiv/22181.png
22182.0,N#CC(c1ccccc1)N(CCCCCCN(C(=O)c1ccccc1)C(C#N)c1ccccc1)C(=O)c1ccccc1,0.0,train,../data/images/hiv/22182.png
22183.0,COc1ccc(NS(=O)c2c(C)cc(C)cc2C)cc1,0.0,train,../data/images/hiv/22183.png
22184.0,O=C1c2ccccc2-c2nc(-c3ccccc3)cc3c2c1nc1ccccc13,0.0,train,../data/images/hiv/22184.png
22185.0,COc1ccc(-c2coc3c4c(ccc3c2=O)OCO4)cc1OC,0.0,train,../data/images/hiv/22185.png
22186.0,CS(=O)(=O)N1CC(CCl)c2ccc(S)cc21,0.0,train,../data/images/hiv/22186.png
22187.0,N=C1NN(c2ccccc2)C(=O)C1C(=O)C(=O)Nc1ccc(Cl)cc1,0.0,train,../data/images/hiv/22187.png
22188.0,COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)C(C(C)O)C2C(C)O,0.0,train,../data/images/hiv/22188.png
22189.0,c1c[nH]c(C23C4C5C6C4C2C6C53)n1,0.0,train,../data/images/hiv/22189.png
22190.0,O=C(O)C1CSC(c2ccccc2F)N1,0.0,train,../data/images/hiv/22190.png
22191.0,Cc1cccc(-n2c(=S)[nH]c3c(sc(=O)n3-c3ccccc3C)c2=O)c1,0.0,train,../data/images/hiv/22191.png
22192.0,COc1ccccc1NC(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccccc2OC)C1c1ccccc1OC,0.0,train,../data/images/hiv/22192.png
22193.0,O=C1c2cccc3cccc(c23)C(=O)N1CCO,0.0,train,../data/images/hiv/22193.png
22194.0,COC(=O)C1SCC2C(=O)N(c3ccccc3)C(=O)N21,0.0,train,../data/images/hiv/22194.png
22195.0,COc1cc2nc(CCc3nc4cc(OC)c(OC)cc4[nH]3)[nH]c2cc1OC,1.0,train,../data/images/hiv/22195.png
22196.0,CNC(=O)OC(C)CN1c2ccccc2Sc2ccc(Cl)cc21,0.0,train,../data/images/hiv/22196.png
22197.0,O=C(Cc1ccccc1)NN=C(C1=Nc2ccc([N+](=O)[O-])cc2NC1O)C(O)c1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/hiv/22197.png
22198.0,C=CCCCCCCCC(O)C1CC(O)C(CCCCC)O1,0.0,train,../data/images/hiv/22198.png
22199.0,CC(C)CC1=C(C(=O)c2ccoc2)CC(C)C1,0.0,train,../data/images/hiv/22199.png
22200.0,CN(C)CN1C(=O)SC(=C2C(=O)N(CN(C)C)c3ccccc32)C1=O,0.0,train,../data/images/hiv/22200.png
22201.0,Cn1c(-c2ccccc2)c(CCNC(=O)C2CCC2)c2ccccc21,0.0,train,../data/images/hiv/22201.png
22202.0,O=C(NC1CC(=NO)c2c(Br)sc(Br)c21)C(F)(F)F,0.0,train,../data/images/hiv/22202.png
22203.0,Cn1cc(N)cc1C(=O)Nc1cc(C(=O)Nc2cc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3c2)n(C)c1,1.0,train,../data/images/hiv/22203.png
22204.0,CC(C)=CC1CC(n2cc(C)c(=O)[nH]c2=O)ON1CCO[Si](C)(C)C(C)(C)C,0.0,train,../data/images/hiv/22204.png
22205.0,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(N=Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1)C(N1CC1)(N1CC1)N1CC1,0.0,train,../data/images/hiv/22205.png
22206.0,CCCC(=O)OC1C(OC(C)=O)CC(C)=CC2OC(=O)C3(C)OC23C(O)C2C3(C)OC3CC(OC(C)=O)C12C,0.0,train,../data/images/hiv/22206.png
22207.0,Cc1ccccc1C1=NC(=Cc2c(O)ccc3ccccc23)C(=O)O1,0.0,train,../data/images/hiv/22207.png
22208.0,CC(SC(=S)Nc1cccc(F)c1)C(=O)O,0.0,train,../data/images/hiv/22208.png
22209.0,CC=C(C)C(=O)N1c2ccccc2CC1c1c(C)[nH]c2ccccc12,0.0,train,../data/images/hiv/22209.png
22210.0,CC(=O)C(=CNC(=S)Nc1ccccc1)C(=O)Nc1ccccc1,0.0,train,../data/images/hiv/22210.png
22211.0,c1ccc(N=C2C(=Nc3ccccc3)N(C3CCCCC3)C(=NC3CCCCC3)N2c2ccccc2)cc1,0.0,train,../data/images/hiv/22211.png
22212.0,Cc1ccc(C)c(N2C(=O)C(=O)C(c3nc4ccccc4o3)C(=O)C2=O)c1,0.0,train,../data/images/hiv/22212.png
22213.0,COc1ccc(NC(=O)C(=NO)C(C)=O)cc1,0.0,train,../data/images/hiv/22213.png
22214.0,CC(=O)c1cccc(NC(=O)C(=O)NNc2n[nH]c(=S)n2N)c1,0.0,train,../data/images/hiv/22214.png
22215.0,CCOP(=O)(c1ccccc1)C(C[Sn](C)(C)Cl)P(=O)(OC(C)C)OC(C)C,0.0,train,../data/images/hiv/22215.png
22216.0,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,train,../data/images/hiv/22216.png
22217.0,CCC12C=CC(=S)N(CCSc3ccccc3)C1c1c(n(S(=O)(=O)c3ccc(OC)cc3)c3ccccc13)CC2,0.0,train,../data/images/hiv/22217.png
22218.0,CC1=CC(=O)C(=CNC(=S)Nc2cc(Cl)ccc2Cl)C(=O)O1,0.0,train,../data/images/hiv/22218.png
22219.0,COc1ccc(N2CCN(c3ccc4c(c3)NCC(=O)N4)CC2)cc1,0.0,train,../data/images/hiv/22219.png
22220.0,N=C(N)NCCCC(NC(=O)OCCCCCCn1ccc(=N)[nH]c1=O)C(=O)O,0.0,train,../data/images/hiv/22220.png
22221.0,O=C1OCCN1CCO,0.0,train,../data/images/hiv/22221.png
22222.0,O=C1CN(CCN2CCCCC2)CC(=O)N2Cc3ccccc3CN12,0.0,train,../data/images/hiv/22222.png
22223.0,Cc1nn(-c2ccccc2)c2c1N=C(C(=O)O)CC(c1ccccc1)=N2,0.0,train,../data/images/hiv/22223.png
22224.0,CCOC(=O)C(=Cc1cccc(F)c1)C(=O)OCC,0.0,train,../data/images/hiv/22224.png
22225.0,CCOC(=O)C(NC(=O)c1ccccc1)(N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)C(F)(F)F,0.0,train,../data/images/hiv/22225.png
22226.0,CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)C(OC(=S)Oc2ccccc2)C1O[Si](C)(C)C(C)(C)C,0.0,train,../data/images/hiv/22226.png
22227.0,CC1CCC2(CC1)NN=c1sc(=Cc3ccc(O)cc3)c(=O)n1N2,0.0,train,../data/images/hiv/22227.png
22228.0,Cc1ccc2nc(NC(=O)C(=NNC(=S)NN)C3C(=O)NC(=S)NC3=O)sc2c1,0.0,train,../data/images/hiv/22228.png
22229.0,O=P1(Cc2ccccc2)c2ccccc2-c2ccccc21,0.0,train,../data/images/hiv/22229.png
22230.0,CC(=O)NC(CSN=Nc1[nH]cnc1C(N)=O)C(=O)O,0.0,train,../data/images/hiv/22230.png
22231.0,O=C1NC(=O)C2(CCCCCC2)N1,0.0,train,../data/images/hiv/22231.png
22232.0,OC1C(O)C2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,0.0,train,../data/images/hiv/22232.png
22233.0,CCC12C=CCN(CCc3c([nH]c4ccccc34)C=C1)C2,0.0,train,../data/images/hiv/22233.png
22234.0,O=C(NNc1ccccc1)NNc1ccccc1,0.0,train,../data/images/hiv/22234.png
22235.0,CCOC(=O)c1ncn2c1[nH]c(=S)c1ccccc12,0.0,train,../data/images/hiv/22235.png
22236.0,Nn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccccc1,0.0,train,../data/images/hiv/22236.png
22237.0,c1ccc(-c2cc(-c3ccccc3)nc(-c3ccncc3)c2)cc1,0.0,train,../data/images/hiv/22237.png
22238.0,CN(C)c1ccc(C(C=C2c3ccccc3Sc3ccccc32)=C(C#N)C#N)cc1,0.0,train,../data/images/hiv/22238.png
22239.0,CC[Sn](CC)(OC(=O)c1c(F)cccc1F)O[Sn](CC)(CC)OC(=O)c1c(F)cccc1F,0.0,train,../data/images/hiv/22239.png
22240.0,Cc1sc2nc3n(c(=O)c2c1C)N=CN(c1ccc(F)cc1)C3,0.0,train,../data/images/hiv/22240.png
22241.0,CCCC1OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N1O,1.0,train,../data/images/hiv/22241.png
22242.0,CN(C)Nc1cc(O)nc(O)n1,0.0,train,../data/images/hiv/22242.png
22243.0,C(#CP(c1ccccc1)c1ccccc1)P(C#CP(c1ccccc1)c1ccccc1)c1ccccc1,0.0,train,../data/images/hiv/22243.png
22244.0,Cc1nc(N)c2c(n1)C(C)N(C(=O)c1ccccc1)C2,0.0,train,../data/images/hiv/22244.png
22245.0,COC(=O)C1(NC(=O)C(CC(=O)OCc2ccccc2)NC(=O)OCc2ccccc2)CCCCCCC1,0.0,train,../data/images/hiv/22245.png
22246.0,COc1ccccc1NC(=S)NN=C1C(=O)Nc2ccccc21,0.0,train,../data/images/hiv/22246.png
22247.0,O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,1.0,train,../data/images/hiv/22247.png
22248.0,[N-]=[N+]=CC(=O)C1CCCN1C(=O)c1ccccc1,0.0,train,../data/images/hiv/22248.png
22249.0,CCCCCCCCCCCc1c(O)c(O)cc2nc3cc(Cl)c(Cl)cc3nc12,0.0,train,../data/images/hiv/22249.png
22250.0,CC(C(=O)c1ccc(Cl)cc1)C1OC(=O)C(Cl)=C1Cl,0.0,train,../data/images/hiv/22250.png
22251.0,C(=Cc1c[nH]c2ccccc12)c1ccc2ccccc2n1,0.0,train,../data/images/hiv/22251.png
22252.0,COc1cccc2c1[OH+][Ni-4]13(O)([S+]=C(N)[N-][N+]1=C2)[n+]1cccc2ccc4ccc[n+]3c4c21,0.0,train,../data/images/hiv/22252.png
22253.0,NN=C1c2ccccc2-c2nc3c(N)nnc(N)c3nc21,0.0,train,../data/images/hiv/22253.png
22254.0,CNC=C(c1ccc(OC)cc1)C(O)c1ccc(OC)c(OC)c1,0.0,train,../data/images/hiv/22254.png
22255.0,Cc1cc(Cl)cc2c1NC(=O)C2(O)C(C(=O)c1ccccc1)c1ccccc1,0.0,train,../data/images/hiv/22255.png
22256.0,Cc1ccc(N=Nc2c(=N)[nH]n3cc4c(nc23)-c2ccccc2CC4)cc1,0.0,train,../data/images/hiv/22256.png
22257.0,O=C1CSC(Cc2nc3ccccc3[nH]2)=N1,0.0,train,../data/images/hiv/22257.png
22258.0,Cc1ccccc1NC1(C#N)CCN(Cc2ccccc2)CC1,0.0,train,../data/images/hiv/22258.png
22259.0,CN(C)c1ccc(C=C(C#N)c2ccc(Br)cc2)cc1,0.0,train,../data/images/hiv/22259.png
22260.0,Nn1nc2ccccc2n1,0.0,train,../data/images/hiv/22260.png
22261.0,COc1ccc(O)c(C=NNC(=S)N2CCCCC2)c1,0.0,train,../data/images/hiv/22261.png
22262.0,CC1(C)CNC(=O)C2=C(O1)C(=O)OC2,0.0,train,../data/images/hiv/22262.png
22263.0,Cc1c(CN2CCOCC2)c(CN2CCOCC2)c(C)n1-c1ccc(Cl)cn1,0.0,train,../data/images/hiv/22263.png
22264.0,Cc1ccc2nn(-c3ccc(O)cc3)[n+](=O)[c-]2c1,0.0,train,../data/images/hiv/22264.png
22265.0,CCC1OC2C(CC=C(C)C)=C3OC(C)(O)C(C)(CC)C(OC(C)=O)C3=C3OC(=O)C=C1C32,0.0,train,../data/images/hiv/22265.png
22266.0,CCC1(O)N=C(c2ccccc2)c2ccccc2-n2cccc21,0.0,train,../data/images/hiv/22266.png
22267.0,CCOC(=O)C=C(C)NCCSSCCNC(C)=CC(=O)OCC,0.0,train,../data/images/hiv/22267.png
22268.0,CN(C)CCC(CCN(C)C)=NOC(=O)c1ccccc1,0.0,train,../data/images/hiv/22268.png
22269.0,Cc1ccc2c(c1)-c1c(C#N)c(N)nc(-c3ccccc3)c1CCS2(=O)=O,0.0,train,../data/images/hiv/22269.png
22270.0,COC1OC(COC(=O)NCCCCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O,0.0,train,../data/images/hiv/22270.png
22271.0,Cc1ccc(S(=O)(=O)n2c(-c3ccccc3)c(-c3ccccc3)c3ccccc32)cc1,0.0,train,../data/images/hiv/22271.png
22272.0,O=C1C(O)C2CCCC23CCCN13,0.0,train,../data/images/hiv/22272.png
22273.0,Cc1ccc(C)c(N2C(=O)C(=O)C(c3nc4ccccc4s3)C(=Nc3cccc4c(O)nnc(O)c34)C2=O)c1,0.0,train,../data/images/hiv/22273.png
22274.0,O=C(CCc1nc(=S)[nH][nH]1)NC12CC3CC(CC(C3)C1)C2,0.0,train,../data/images/hiv/22274.png
22275.0,COC(=O)CCC1=NOC(CC2CC(CCC(=O)OC)=NO2)C1,0.0,train,../data/images/hiv/22275.png
22276.0,C[Si](C)(C)C=CCN1C(=O)CCC1O,0.0,train,../data/images/hiv/22276.png
22277.0,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,0.0,train,../data/images/hiv/22277.png
22278.0,C#CCOC(=O)c1ccc(OC(C)=O)cc1,0.0,train,../data/images/hiv/22278.png
22279.0,COc1cc(C=C2Cc3ccccc3C2=O)cc(OC)c1OC,0.0,train,../data/images/hiv/22279.png
22280.0,CCc1cccc(C(C)C)c1NC(=O)C(=O)Nn1c(=S)[nH]c2ccccc2c1=O,0.0,train,../data/images/hiv/22280.png
22281.0,O=[N+]([O-])c1ncc(N(CCO)CCO)s1,0.0,train,../data/images/hiv/22281.png
22282.0,CC(C)c1ccc2c(c1)CCC1C2(C)CCCC1(C)C(O)c1ccccc1,0.0,train,../data/images/hiv/22282.png
22283.0,CCCCN(CCCC)c1ccc(C=C2C=Cc3ccccc32)cc1,0.0,train,../data/images/hiv/22283.png
22284.0,CN1NC(=N)c2cn(C3OC(COP(=O)(O)O)C(O)C3O)c3ncnc1c23,1.0,train,../data/images/hiv/22284.png
22285.0,CCc1cc2c(c3c1CCCC3=O)CC1(Cc3ccc(C(=O)OC)cc3C1)C2,0.0,train,../data/images/hiv/22285.png
22286.0,COc1cc(C(=O)C=Cc2ccc(OCCSCCCCCCCCCCSCCOc3ccc(C=CC(=O)c4cc(OC)c(OC)c(OC)c4)cc3)cc2)cc(OC)c1OC,0.0,train,../data/images/hiv/22286.png
22287.0,CCC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)O)C(C)O,0.0,train,../data/images/hiv/22287.png
22288.0,C=C[Sn](C=C)(Oc1cccc2cccnc12)Oc1cccc2cccnc12,0.0,train,../data/images/hiv/22288.png
22289.0,COC(=O)N1CC(=O)C(C(=O)NC23CC4CC(CC(C4)C2)C3)C1,0.0,train,../data/images/hiv/22289.png
22290.0,CN(C)C(=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21)N(C)C,0.0,train,../data/images/hiv/22290.png
22291.0,CCC(CO)NC(=O)Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,0.0,train,../data/images/hiv/22291.png
22292.0,O=C1C2C(C(=O)N1c1ccccc1)C1(c3ccccc3)CCC2(C(=O)c2ccccc2)O1,0.0,train,../data/images/hiv/22292.png
22293.0,CC(C)N(C(=O)C12C3C4C5(C#N)C3C1(I)C5C42I)C(C)C,0.0,train,../data/images/hiv/22293.png
22294.0,Cc1ccc(S(=O)(=O)N2CC(O)(c3ccccc3)C2C)cc1,0.0,train,../data/images/hiv/22294.png
22295.0,O=[N+]([O-])c1sc2ccc(Cl)cc2c1Nc1ccc(Cl)cc1,0.0,train,../data/images/hiv/22295.png
22296.0,Nc1nc(Cl)c(CO)c(NCC2(CO)CC(CCc3ccccc3)C2)n1,0.0,train,../data/images/hiv/22296.png
22297.0,CN(C)C=Nc1nc(=O)n(C2CCC(CO)O2)cc1F,1.0,train,../data/images/hiv/22297.png
22298.0,CC1c2c(n(C3OC(CO)C(O)C3O)c(=O)[nH]c2=O)OC1c1ccccc1,0.0,train,../data/images/hiv/22298.png
22299.0,Cc1ccc2c(c1)CC(=Cc1ccccc1C(=O)O)C2=O,0.0,train,../data/images/hiv/22299.png
22300.0,Cc1ccc(S(=O)(=O)Oc2nc3nc4ccccc4nc3nc2OS(=O)(=O)c2ccc(C)cc2)cc1,0.0,train,../data/images/hiv/22300.png
22301.0,CN1C2CCC1CC1(C2)SCCS1,0.0,train,../data/images/hiv/22301.png
22302.0,O=C(O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,0.0,train,../data/images/hiv/22302.png
22303.0,CC(=O)NCc1c(C(N)=O)ncn1Cc1ccccc1,0.0,train,../data/images/hiv/22303.png
22304.0,O=C(NCCCl)N(O)C(=O)Nc1ccccc1,0.0,train,../data/images/hiv/22304.png
22305.0,COc1cccc2c1[OH+][Ni-2]1([O+]=C2)[O+]=Cc2cccc(OC)c2[OH+]1,0.0,train,../data/images/hiv/22305.png
22306.0,NC(CCP(=O)(O)CCC1C=CC=CC1)C(=O)O,0.0,train,../data/images/hiv/22306.png
22307.0,O=C(O)CCC1c2[nH]c3ccccc3c2CCN1Cc1ccccc1,0.0,train,../data/images/hiv/22307.png
22308.0,NC(CCSCCF)C(=O)O,0.0,train,../data/images/hiv/22308.png
22309.0,CC(=O)OCC1OC(NC(=S)Nn2c(-c3ccccc3)nc3ccccc3c2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0,train,../data/images/hiv/22309.png
22310.0,O=C(O)CNC(=O)Cn1[se]c2ccccc2c1=O,1.0,train,../data/images/hiv/22310.png
22311.0,CC1CSS(=O)O1,0.0,train,../data/images/hiv/22311.png
22312.0,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C(=O)C(C(=O)c1ccccc1F)C1OC(=O)c2ccccc21,0.0,train,../data/images/hiv/22312.png
22313.0,CCCNC(=O)c1nc(SC)sc1NC(=O)c1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/hiv/22313.png
22314.0,CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)C(O[Si](C)(C)C(C)(C)C)C1=CCO,0.0,train,../data/images/hiv/22314.png
22315.0,CCOC(=O)C(C#N)=Cc1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/hiv/22315.png
22316.0,O=C1CCC2COC(c3ccccc3)N12,0.0,train,../data/images/hiv/22316.png
