idx,smiles,hERG,group,img_path
3544.0,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.0,train,../data/images/hERG/3544.png
3545.0,CO[C@@H]1COCC[C@@H]1N(C)[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1,0.0,train,../data/images/hERG/3545.png
3546.0,CC(=O)Nc1ccc(CCN2CCC(COc3nc4ccccc4c4cn(C)cc34)CC2)cc1,1.0,train,../data/images/hERG/3546.png
3547.0,C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCC3CC3)cc2)cc1,1.0,train,../data/images/hERG/3547.png
3548.0,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,1.0,train,../data/images/hERG/3548.png
3549.0,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnc(-c4ccccc4)s3)ccc2c1,1.0,train,../data/images/hERG/3549.png
3550.0,CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1,0.0,train,../data/images/hERG/3550.png
3551.0,CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,0.0,train,../data/images/hERG/3551.png
3552.0,CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,1.0,train,../data/images/hERG/3552.png
3553.0,CC1(C)Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ncccc3N)CC4)c2O1,1.0,train,../data/images/hERG/3553.png
3554.0,Oc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,0.0,train,../data/images/hERG/3554.png
3555.0,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,1.0,train,../data/images/hERG/3555.png
3556.0,O=C(Nc1cc(Cl)ccc1Cl)NS(=O)(=O)c1ccc(OCCCCN2CCCCC2)cc1,0.0,train,../data/images/hERG/3556.png
3557.0,Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,0.0,train,../data/images/hERG/3557.png
3558.0,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,1.0,train,../data/images/hERG/3558.png
3559.0,COC(=O)c1c(C)noc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,1.0,train,../data/images/hERG/3559.png
3560.0,Cc1c(OCF)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,0.0,train,../data/images/hERG/3560.png
3561.0,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,1.0,train,../data/images/hERG/3561.png
3562.0,O=c1cc(OCc2ccc3ccccc3c2)ccn1-c1ccc(OCCN2CCCC2)cc1,1.0,train,../data/images/hERG/3562.png
3563.0,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,0.0,train,../data/images/hERG/3563.png
3564.0,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@H]2C(C)C,0.0,train,../data/images/hERG/3564.png
3565.0,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(=O)[C@@H](C)O)CC1,0.0,train,../data/images/hERG/3565.png
3566.0,COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,0.0,train,../data/images/hERG/3566.png
3567.0,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)COc2ccc(F)cc2[C@@H](C)C(F)(F)F)C3=O)cn1,1.0,train,../data/images/hERG/3567.png
3568.0,Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc12,1.0,train,../data/images/hERG/3568.png
3569.0,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,0.0,train,../data/images/hERG/3569.png
3570.0,COc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2)ccc1-n1cnc(C)c1,1.0,train,../data/images/hERG/3570.png
3571.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cccnc4s3)CC2)CC1,0.0,train,../data/images/hERG/3571.png
3572.0,O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,0.0,train,../data/images/hERG/3572.png
3573.0,Cc1ccc(C#CCOCc2cccc(COCC#Cc3ccc(C)cc3)[n+]2C)cc1,1.0,train,../data/images/hERG/3573.png
3574.0,O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(F)cc3)CC2)cc1,1.0,train,../data/images/hERG/3574.png
3575.0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,0.0,train,../data/images/hERG/3575.png
3576.0,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,0.0,train,../data/images/hERG/3576.png
3577.0,Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,0.0,train,../data/images/hERG/3577.png
3578.0,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(=O)[nH]c1,0.0,train,../data/images/hERG/3578.png
3579.0,Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6ccccn6c5CC4)n3C)cccc2n1,1.0,train,../data/images/hERG/3579.png
3580.0,COc1cc(-c2cn(Cc3cccc(-c4noc(C)n4)c3)nn2)ccc1-n1cnc(C)c1,0.0,train,../data/images/hERG/3580.png
3581.0,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCC[C@H](N)C4)n3Cc3ccccc3)n(C)c2=O)c1,1.0,train,../data/images/hERG/3581.png
3582.0,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,1.0,train,../data/images/hERG/3582.png
3583.0,Cc1cc2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c(C)n2n1,1.0,train,../data/images/hERG/3583.png
3584.0,NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,0.0,train,../data/images/hERG/3584.png
3585.0,CC(C)C1(c2ccc(-c3ccc4ccccc4c3)[nH]c2=O)OC(=O)NC1=O,0.0,train,../data/images/hERG/3585.png
3586.0,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,0.0,train,../data/images/hERG/3586.png
3587.0,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCc3c(nc(C(F)(F)F)nc3C3CC3)C2=O)CC1,1.0,train,../data/images/hERG/3587.png
3588.0,C[C@@H](OC(=O)N1CCC(O[C@H]2CC[C@H](Oc3cnc(S(C)(=O)=O)cn3)CC2)CC1)C(F)(F)F,0.0,train,../data/images/hERG/3588.png
3589.0,CC(c1ccccc1)N1C(=O)c2ccccc2C1C(=O)NCc1ccccc1,0.0,train,../data/images/hERG/3589.png
3590.0,NS(=O)(=O)c1ccc(Oc2cnc3ccc(=O)n(CCN4CCC(c5nc6cc(C(F)(F)F)ccc6[nH]5)CC4)c3c2)cc1,0.0,train,../data/images/hERG/3590.png
3591.0,N#Cc1cc(NCC(=O)NC2CN([C@H]3CC[C@@](O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1,0.0,train,../data/images/hERG/3591.png
3592.0,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,1.0,train,../data/images/hERG/3592.png
3593.0,C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)CC3CCOCC3)cc2)cc1,1.0,train,../data/images/hERG/3593.png
3594.0,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=S)C(C)C)CC2)C[C@H]1OC,1.0,train,../data/images/hERG/3594.png
3595.0,COc1cccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)c1,0.0,train,../data/images/hERG/3595.png
3596.0,COc1ccc2c(c1C)C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,0.0,train,../data/images/hERG/3596.png
3597.0,CO[C@@H]1COCC[C@@H]1N[C@@H]1C[C@H]2CCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.0,train,../data/images/hERG/3597.png
3598.0,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,0.0,train,../data/images/hERG/3598.png
3599.0,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,1.0,train,../data/images/hERG/3599.png
3600.0,c1cncc(-c2ccc(-c3noc(C4CN5CCC4CC5)n3)o2)c1,1.0,train,../data/images/hERG/3600.png
3601.0,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,1.0,train,../data/images/hERG/3601.png
3602.0,C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCc3ccncc3)cc2)cc1,1.0,train,../data/images/hERG/3602.png
3603.0,c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,0.0,train,../data/images/hERG/3603.png
3604.0,Cc1nn(-c2c(Cl)cccc2NS(C)(=O)=O)cc1CN1CCC2(CC1)OCc1ccccc12,0.0,train,../data/images/hERG/3604.png
3605.0,COc1cnc(-c2c(C)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,0.0,train,../data/images/hERG/3605.png
3606.0,COc1cc(CCN2CCN(CC(OC)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1.0,train,../data/images/hERG/3606.png
3607.0,CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,1.0,train,../data/images/hERG/3607.png
3608.0,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,0.0,train,../data/images/hERG/3608.png
3609.0,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)NC(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.0,train,../data/images/hERG/3609.png
3610.0,CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,0.0,train,../data/images/hERG/3610.png
3611.0,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,1.0,train,../data/images/hERG/3611.png
3612.0,Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(N)=O)c1,1.0,train,../data/images/hERG/3612.png
3613.0,Cc1[nH]c(-c2ccccn2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,1.0,train,../data/images/hERG/3613.png
3614.0,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3sc(-c4ccc(Cl)cc4)nc3C)c2)cc1,0.0,train,../data/images/hERG/3614.png
3615.0,COc1ccc([C@H]2CN(CCC3CCOCC3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,1.0,train,../data/images/hERG/3615.png
3616.0,OCCN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,0.0,train,../data/images/hERG/3616.png
3617.0,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,1.0,train,../data/images/hERG/3617.png
3618.0,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3ncco3)CC2)C1,0.0,train,../data/images/hERG/3618.png
3619.0,C[C@@H]1CN(Cc2ccc(-n3ccnc3C(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)C[C@H](C)N1,0.0,train,../data/images/hERG/3619.png
3620.0,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,0.0,train,../data/images/hERG/3620.png
3621.0,Cn1c(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)nnc1-c1cnccn1,1.0,train,../data/images/hERG/3621.png
3622.0,Cc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C4CC4)C3)CC2)cc1Cl,1.0,train,../data/images/hERG/3622.png
3623.0,O=C(NC(c1ccc(Cl)cc1)c1ncccn1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,1.0,train,../data/images/hERG/3623.png
3624.0,COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3cccc(C(F)(F)F)c3)c2c1,0.0,train,../data/images/hERG/3624.png
3625.0,CC(=O)NC1CC2CCC(C1)N2Cc1ccc(Oc2nc3ncccc3s2)cc1,0.0,train,../data/images/hERG/3625.png
3626.0,COc1ccc2ncc(Cl)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.0,train,../data/images/hERG/3626.png
3627.0,CNC(=O)c1ccc(-c2ccc(N3C(=O)N(c4cc(OC)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)cc1,1.0,train,../data/images/hERG/3627.png
3628.0,CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)co1,1.0,train,../data/images/hERG/3628.png
3629.0,O=C(NCCO)C1CCC(c2ncc(-c3cccc(C(F)(F)F)c3)[nH]2)CC1,1.0,train,../data/images/hERG/3629.png
3630.0,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,0.0,train,../data/images/hERG/3630.png
3631.0,Cc1cn(-c2ccc(Nc3cccc4c3nc(-c3ccc(F)cc3)n4C)nc2)cn1,1.0,train,../data/images/hERG/3631.png
3632.0,Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,1.0,train,../data/images/hERG/3632.png
3633.0,CC(C)c1ccccc1C(=O)N(CC1CC1)[C@H]1CCNC1,0.0,train,../data/images/hERG/3633.png
3634.0,N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,1.0,train,../data/images/hERG/3634.png
3635.0,O=C(Nc1cc(Cl)c(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)NC1CC1,1.0,train,../data/images/hERG/3635.png
3636.0,N[C@H](COc1cccc2ccc(=O)[nH]c12)CN1CCC2(CC1)Cc1cc(F)ccc1O2,1.0,train,../data/images/hERG/3636.png
3637.0,O=C1N(CCN2[C@@H]3CCC[C@H]2CC3)CCN1c1cccc(Cl)c1,1.0,train,../data/images/hERG/3637.png
3638.0,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(F)cccc2c1=O,1.0,train,../data/images/hERG/3638.png
3639.0,N#Cc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cc1,1.0,train,../data/images/hERG/3639.png
3640.0,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(Cl)c3)s1)CCN(CCC(=O)O)C2,0.0,train,../data/images/hERG/3640.png
3641.0,C[n+]1c(CCCOc2ccc(Cl)cc2)cccc1CCCOc1ccc(Cl)cc1,1.0,train,../data/images/hERG/3641.png
3642.0,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1,1.0,train,../data/images/hERG/3642.png
3643.0,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncco3)C[C@H]2CS1,0.0,train,../data/images/hERG/3643.png
3644.0,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@H]3CCOC3)c2)n1,0.0,train,../data/images/hERG/3644.png
3645.0,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,1.0,train,../data/images/hERG/3645.png
3646.0,COC(=O)N1CC(Oc2cccc(F)c2)CC1C(=O)N1CCCN(C2CCC2)CC1,1.0,train,../data/images/hERG/3646.png
3647.0,CC(C(O)c1ccc2c(c1)COC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,1.0,train,../data/images/hERG/3647.png
3648.0,O=C(Nc1cc2ncncc2cc1OCc1cccc(Cl)c1)Nc1cccc2ccccc12,0.0,train,../data/images/hERG/3648.png
3649.0,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2)CC1,0.0,train,../data/images/hERG/3649.png
3650.0,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ccc(Oc6cncnc6)nc54)CC3)nc2N1,0.0,train,../data/images/hERG/3650.png
3651.0,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,0.0,train,../data/images/hERG/3651.png
3652.0,COc1cc(F)ccc1-c1cncc(CNC2CCCCC2)c1,1.0,train,../data/images/hERG/3652.png
3653.0,O=C(Nc1cccc(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,0.0,train,../data/images/hERG/3653.png
3654.0,Cc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cn1,0.0,train,../data/images/hERG/3654.png
3655.0,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C#N)ccc5[nH]4)CC3)c2c1,1.0,train,../data/images/hERG/3655.png
3656.0,CCOC(=O)c1cncc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)c1,1.0,train,../data/images/hERG/3656.png
3657.0,N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3N)C2=O)cc1,0.0,train,../data/images/hERG/3657.png
3658.0,O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5nnc(-c6cnccn6)[nH]5)CC4)cc3)c(-c3ccccc3)cc12,1.0,train,../data/images/hERG/3658.png
3659.0,O=C(NCC1(N2CCCC2)CCCC1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,1.0,train,../data/images/hERG/3659.png
3660.0,CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,1.0,train,../data/images/hERG/3660.png
3661.0,O[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(C(F)(F)F)c4)c3n2)CC1,0.0,train,../data/images/hERG/3661.png
3662.0,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,1.0,train,../data/images/hERG/3662.png
3663.0,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCn2cccc2)C[C@H]1OC,1.0,train,../data/images/hERG/3663.png
3664.0,C[C@H](O)C(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,1.0,train,../data/images/hERG/3664.png
3665.0,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,1.0,train,../data/images/hERG/3665.png
3666.0,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(F)cc3)ccc2C1=O,1.0,train,../data/images/hERG/3666.png
3667.0,Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCCCCCc3ccccc3)c2)s1,0.0,train,../data/images/hERG/3667.png
3668.0,CCc1c(C(=O)NC(C)(C)c2nnnn2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,0.0,train,../data/images/hERG/3668.png
3669.0,C[C@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,1.0,train,../data/images/hERG/3669.png
3670.0,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(S(C)(=O)=O)CCO6)n3C)cccc2n1,1.0,train,../data/images/hERG/3670.png
3671.0,COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,1.0,train,../data/images/hERG/3671.png
3672.0,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)N(C)c2cccc(Cl)c2)cc1,1.0,train,../data/images/hERG/3672.png
3673.0,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccn1,1.0,train,../data/images/hERG/3673.png
3674.0,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.0,train,../data/images/hERG/3674.png
3675.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,0.0,train,../data/images/hERG/3675.png
3676.0,Cc1cn(-c2ccc(Nc3cccc4c3nc(-c3ccc(F)cc3)n4C)cc2F)cn1,0.0,train,../data/images/hERG/3676.png
3677.0,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(C(F)(F)F)cc4)n2C)CC3)n(C)n1,1.0,train,../data/images/hERG/3677.png
3678.0,COCC(F)(F)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,1.0,train,../data/images/hERG/3678.png
3679.0,O=C(Nc1ccc(-c2nnc(NCCCCN3CCOCC3)o2)c(F)c1)c1ccccc1,0.0,train,../data/images/hERG/3679.png
3680.0,O=C(c1ccc(Oc2ccc(Cl)cc2)nc1)N1CCCN(C2CCC2)CC1,1.0,train,../data/images/hERG/3680.png
3681.0,N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,1.0,train,../data/images/hERG/3681.png
3682.0,COc1ccccc1N1CCN(CCCC(C(=O)O)(c2ccc(Br)cc2)C(C)C)CC1,1.0,train,../data/images/hERG/3682.png
3683.0,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1ccc2c(n1)CCC2,1.0,train,../data/images/hERG/3683.png
3684.0,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,1.0,train,../data/images/hERG/3684.png
3685.0,Cc1nc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)sc1C,0.0,train,../data/images/hERG/3685.png
3686.0,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,0.0,train,../data/images/hERG/3686.png
3687.0,Cc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,1.0,train,../data/images/hERG/3687.png
3688.0,COC1COCCC1N[C@@H]1C[C@H]2CN(C(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.0,train,../data/images/hERG/3688.png
3689.0,Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,0.0,train,../data/images/hERG/3689.png
3690.0,Cc1nc2ccccn2c1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,1.0,train,../data/images/hERG/3690.png
3691.0,CCn1cc([C@@]2(c3noc(C)n3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,1.0,train,../data/images/hERG/3691.png
3692.0,CCC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0.0,train,../data/images/hERG/3692.png
3693.0,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,0.0,train,../data/images/hERG/3693.png
3694.0,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@](O)(c3cccnc3)CC2)C1,0.0,train,../data/images/hERG/3694.png
3695.0,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(Cl)cccc1Cl,0.0,train,../data/images/hERG/3695.png
3696.0,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,0.0,train,../data/images/hERG/3696.png
3697.0,COc1ccccc1N1CCN(Cc2nc3c4cccc(OC)c4nc(N)n3n2)[C@H](C)C1,0.0,train,../data/images/hERG/3697.png
3698.0,COC(=O)C(CCCN1CCC(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,1.0,train,../data/images/hERG/3698.png
3699.0,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)C(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,0.0,train,../data/images/hERG/3699.png
3700.0,OCc1ccc(OC2CCN(CC3CCNCC3)CC2)cc1Cl,0.0,train,../data/images/hERG/3700.png
3701.0,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)CO)CC1,1.0,train,../data/images/hERG/3701.png
3702.0,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)Nc4ccc(Cl)c(Cl)c4)sc3c2)ccn1,0.0,train,../data/images/hERG/3702.png
3703.0,Cc1cc(-n2cnc3ccc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1,0.0,train,../data/images/hERG/3703.png
3704.0,N/C1=N\C(=O)[C@@H]2CCCN2c2ccc(cc2)OC/C=C/CCNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1,0.0,train,../data/images/hERG/3704.png
3705.0,Cc1nn(-c2ccccc2)cc1CN1CCC2(CC1)OCc1ccccc12,1.0,train,../data/images/hERG/3705.png
3706.0,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,1.0,train,../data/images/hERG/3706.png
3707.0,Cc1cc(C[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,1.0,train,../data/images/hERG/3707.png
3708.0,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,0.0,train,../data/images/hERG/3708.png
3709.0,CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,1.0,train,../data/images/hERG/3709.png
3710.0,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0.0,train,../data/images/hERG/3710.png
3711.0,CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,1.0,train,../data/images/hERG/3711.png
3712.0,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,0.0,train,../data/images/hERG/3712.png
3713.0,COCCN(C)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1,1.0,train,../data/images/hERG/3713.png
3714.0,CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)Nc2ncccc23)CC1,1.0,train,../data/images/hERG/3714.png
3715.0,C[C@@H](N1CCc2nc(-c3cncnc3)sc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0.0,train,../data/images/hERG/3715.png
