idx,smiles,ClinTox,group,img_path
509.0,CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1.0,train,../data/images/ClinTox/509.png
510.0,COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC=O)c2)cc1,1.0,train,../data/images/ClinTox/510.png
511.0,Cc1cccc(C[NH+]2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1.0,train,../data/images/ClinTox/511.png
512.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)[N-]C3=O)cc1)O2,1.0,train,../data/images/ClinTox/512.png
513.0,[NH3+][C@H](Cc1cc(I)c(Oc2cc(I)c([O-])c(I)c2)c(I)c1)C(=O)[O-],1.0,train,../data/images/ClinTox/513.png
514.0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12,1.0,train,../data/images/ClinTox/514.png
515.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,1.0,train,../data/images/ClinTox/515.png
516.0,[NH2+]=C(NCCCCCCNC(=[NH2+])NC(=[NH2+])Nc1ccc(Cl)cc1)NC(=[NH2+])Nc1ccc(Cl)cc1,1.0,train,../data/images/ClinTox/516.png
517.0,CN(C)/C=[NH+]/c1c(I)cc(I)c(CCC(=O)[O-])c1I,1.0,train,../data/images/ClinTox/517.png
518.0,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.0,train,../data/images/ClinTox/518.png
519.0,Clc1ccc(CO/N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.0,train,../data/images/ClinTox/519.png
520.0,O=C([O-])c1ccccc1,1.0,train,../data/images/ClinTox/520.png
521.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],1.0,train,../data/images/ClinTox/521.png
522.0,NC(N)=[NH2+],1.0,train,../data/images/ClinTox/522.png
523.0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/ClinTox/523.png
524.0,CN(C)N/N=C1/N=CN=C1C(N)=O,0.0,train,../data/images/ClinTox/524.png
525.0,[H]/[NH+]=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=[NH+]/[H])cc2)cc1,1.0,train,../data/images/ClinTox/525.png
526.0,CN1CCN(c2ccc3c(c2)N/C(=C2\C(=O)N=c4cccc(F)c4=C2N)N3)CC1,0.0,train,../data/images/ClinTox/526.png
527.0,CC1=C2N3[Co]456(C#N)<-N7=C1[C@@H](CCC(N)=O)C(C)(C)C7=CC1=N->4C(=C(C)C4=N->5[C@@](C)([C@H]3[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]2[C@@H](O)[C@@H](n3cn->6c5cc(C)c(C)cc53)O[C@@H]2CO)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]1CCC(N)=O,1.0,train,../data/images/ClinTox/527.png
528.0,C/C=C/C(=O)N(CC)c1ccccc1C,1.0,train,../data/images/ClinTox/528.png
529.0,CCc1ccc(CCOc2ccc(CC3SC(=O)[N-]C3=O)cc2)nc1,1.0,train,../data/images/ClinTox/529.png
530.0,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,1.0,train,../data/images/ClinTox/530.png
531.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC[NH+]1CCOCC1,1.0,train,../data/images/ClinTox/531.png
532.0,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C\CCN1CC[NH+](C)CC1)c1ccccc1S2,1.0,train,../data/images/ClinTox/532.png
533.0,CC(=O)Oc1c(C)cc(OCC(O)C[NH2+]C(C)C)c(C)c1C,1.0,train,../data/images/ClinTox/533.png
534.0,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/ClinTox/534.png
535.0,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,1.0,train,../data/images/ClinTox/535.png
536.0,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0.0,train,../data/images/ClinTox/536.png
537.0,OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,1.0,train,../data/images/ClinTox/537.png
538.0,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)[O-])[NH2+]C1C(=O)[O-],1.0,train,../data/images/ClinTox/538.png
539.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1.0,train,../data/images/ClinTox/539.png
540.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.0,train,../data/images/ClinTox/540.png
541.0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1.0,train,../data/images/ClinTox/541.png
542.0,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,1.0,train,../data/images/ClinTox/542.png
543.0,CCc1c(C)[nH]c2c1C(=O)C(C[NH+]1CCOCC1)CC2,1.0,train,../data/images/ClinTox/543.png
544.0,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,1.0,train,../data/images/ClinTox/544.png
545.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,train,../data/images/ClinTox/545.png
546.0,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1[NH+]=C(N)N,1.0,train,../data/images/ClinTox/546.png
547.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,1.0,train,../data/images/ClinTox/547.png
548.0,CC[C@@H](C(N)=O)N1CCCC1=O,1.0,train,../data/images/ClinTox/548.png
549.0,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,1.0,train,../data/images/ClinTox/549.png
550.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2[NH+](C)C1,1.0,train,../data/images/ClinTox/550.png
551.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1.0,train,../data/images/ClinTox/551.png
552.0,[NH3+]CCc1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/552.png
553.0,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,1.0,train,../data/images/ClinTox/553.png
554.0,Cl[Cr](Cl)Cl,1.0,train,../data/images/ClinTox/554.png
555.0,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,1.0,train,../data/images/ClinTox/555.png
556.0,Cc1cn[nH]c1,1.0,train,../data/images/ClinTox/556.png
557.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1.0,train,../data/images/ClinTox/557.png
558.0,COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1,1.0,train,../data/images/ClinTox/558.png
559.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.0,train,../data/images/ClinTox/559.png
560.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1.0,train,../data/images/ClinTox/560.png
561.0,CNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],1.0,train,../data/images/ClinTox/561.png
562.0,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,1.0,train,../data/images/ClinTox/562.png
563.0,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,1.0,train,../data/images/ClinTox/563.png
564.0,COc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1,1.0,train,../data/images/ClinTox/564.png
565.0,CCOC(=O)[C@@](C)([NH3+])Cc1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/565.png
566.0,C=CC[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.0,train,../data/images/ClinTox/566.png
567.0,O=[Zn],1.0,train,../data/images/ClinTox/567.png
568.0,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,1.0,train,../data/images/ClinTox/568.png
569.0,COC(=O)c1ccccc1O,1.0,train,../data/images/ClinTox/569.png
570.0,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0,train,../data/images/ClinTox/570.png
571.0,NC(=O)c1cccnc1,1.0,train,../data/images/ClinTox/571.png
572.0,[O-]n1ccccc1=S,1.0,train,../data/images/ClinTox/572.png
573.0,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[NH+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1.0,train,../data/images/ClinTox/573.png
574.0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1.0,train,../data/images/ClinTox/574.png
575.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1.0,train,../data/images/ClinTox/575.png
576.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/576.png
577.0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],1.0,train,../data/images/ClinTox/577.png
578.0,[NH3+]C(CO)(CO)CO,1.0,train,../data/images/ClinTox/578.png
579.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,train,../data/images/ClinTox/579.png
580.0,Fc1ccc([C@@H]2CC[NH2+]C[C@H]2COc2ccc3c(c2)OCO3)cc1,1.0,train,../data/images/ClinTox/580.png
581.0,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)nc21,1.0,train,../data/images/ClinTox/581.png
582.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,train,../data/images/ClinTox/582.png
583.0,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1.0,train,../data/images/ClinTox/583.png
584.0,NC(=O)c1cnccn1,1.0,train,../data/images/ClinTox/584.png
585.0,O=S(=O)([O-])[O-],1.0,train,../data/images/ClinTox/585.png
586.0,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,1.0,train,../data/images/ClinTox/586.png
587.0,CC[NH+](CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1.0,train,../data/images/ClinTox/587.png
588.0,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,1.0,train,../data/images/ClinTox/588.png
589.0,CN(C)c1cccc2cc(S(=O)(=O)[O-])ccc12,1.0,train,../data/images/ClinTox/589.png
590.0,CC(C)[NH2+]CCCC1(C(N)=O)c2ccccc2-c2ccccc21,1.0,train,../data/images/ClinTox/590.png
591.0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,1.0,train,../data/images/ClinTox/591.png
592.0,CO[Si](C)(C)O[Si](C)(C)C,1.0,train,../data/images/ClinTox/592.png
593.0,COc1ccccc1OCC(O)CN1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,1.0,train,../data/images/ClinTox/593.png
594.0,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,1.0,train,../data/images/ClinTox/594.png
595.0,C=C1N(CCCCCC(=O)O)c2ccccc2C1(C)C,0.0,train,../data/images/ClinTox/595.png
596.0,O=C([O-])CN(CCN(CC(=O)[O-])C(COCc1ccccc1)C(=O)[O-])CC[NH+](CC(=O)[O-])CC(=O)[O-],1.0,train,../data/images/ClinTox/596.png
597.0,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1C[NH3+],1.0,train,../data/images/ClinTox/597.png
598.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.0,train,../data/images/ClinTox/598.png
599.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1,1.0,train,../data/images/ClinTox/599.png
600.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1,1.0,train,../data/images/ClinTox/600.png
601.0,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,1.0,train,../data/images/ClinTox/601.png
602.0,CCCCC[C@@H](O)CC[C@H]1[C@@H]2Cc3cccc(OCC(=O)[O-])c3C[C@@H]2C[C@@H]1O,1.0,train,../data/images/ClinTox/602.png
603.0,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I)Nc1c(I)cc(I)c(C(=O)[O-])c1I,1.0,train,../data/images/ClinTox/603.png
604.0,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,1.0,train,../data/images/ClinTox/604.png
605.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1.0,train,../data/images/ClinTox/605.png
606.0,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,1.0,train,../data/images/ClinTox/606.png
607.0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/ClinTox/607.png
608.0,O=C([O-])CNC(=O)c1ccccc1,1.0,train,../data/images/ClinTox/608.png
609.0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1.0,train,../data/images/ClinTox/609.png
610.0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/ClinTox/610.png
611.0,CCC1=CC2C[NH+](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CC[NH+]5CC[C@]31[C@@H]54)C2,1.0,train,../data/images/ClinTox/611.png
612.0,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-],1.0,train,../data/images/ClinTox/612.png
613.0,[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1.0,train,../data/images/ClinTox/613.png
614.0,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.0,train,../data/images/ClinTox/614.png
615.0,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,1.0,train,../data/images/ClinTox/615.png
616.0,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.0,train,../data/images/ClinTox/616.png
617.0,COCCNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-],1.0,train,../data/images/ClinTox/617.png
618.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/ClinTox/618.png
619.0,OC(CC[NH+]1CCCC1)(c1ccccc1)C1CCCCC1,1.0,train,../data/images/ClinTox/619.png
620.0,O=S([O-])([O-])=S,1.0,train,../data/images/ClinTox/620.png
621.0,C[NH+](C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,1.0,train,../data/images/ClinTox/621.png
622.0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,0.0,train,../data/images/ClinTox/622.png
623.0,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1.0,train,../data/images/ClinTox/623.png
624.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/624.png
625.0,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.0,train,../data/images/ClinTox/625.png
626.0,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)[C-](Cl)Cl,1.0,train,../data/images/ClinTox/626.png
627.0,C[C@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,1.0,train,../data/images/ClinTox/627.png
628.0,C#CC[NH+](C)[C@H](C)Cc1ccccc1,1.0,train,../data/images/ClinTox/628.png
629.0,CS(C)=O,1.0,train,../data/images/ClinTox/629.png
630.0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1.0,train,../data/images/ClinTox/630.png
631.0,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1.0,train,../data/images/ClinTox/631.png
632.0,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1,1.0,train,../data/images/ClinTox/632.png
633.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1.0,train,../data/images/ClinTox/633.png
634.0,COC(=O)[C@H](c1ccccc1Cl)[NH+]1CCc2sccc2C1,1.0,train,../data/images/ClinTox/634.png
635.0,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.0,train,../data/images/ClinTox/635.png
636.0,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,train,../data/images/ClinTox/636.png
637.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0,train,../data/images/ClinTox/637.png
638.0,O=C([O-])CCCO,1.0,train,../data/images/ClinTox/638.png
639.0,CCN1CC(CC[NH+]2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1.0,train,../data/images/ClinTox/639.png
640.0,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,0.0,train,../data/images/ClinTox/640.png
641.0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,1.0,train,../data/images/ClinTox/641.png
642.0,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],1.0,train,../data/images/ClinTox/642.png
643.0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,1.0,train,../data/images/ClinTox/643.png
644.0,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1.0,train,../data/images/ClinTox/644.png
645.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.0,train,../data/images/ClinTox/645.png
646.0,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,1.0,train,../data/images/ClinTox/646.png
647.0,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,1.0,train,../data/images/ClinTox/647.png
648.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1.0,train,../data/images/ClinTox/648.png
649.0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,1.0,train,../data/images/ClinTox/649.png
650.0,C[NH2+]C[C@H](O)c1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/650.png
651.0,NC(N)=[NH+]CCC[C@H]([NH3+])C(=O)[O-],1.0,train,../data/images/ClinTox/651.png
652.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1.0,train,../data/images/ClinTox/652.png
653.0,O=C(c1ccc2nonc2c1)N1CCCCC1,0.0,train,../data/images/ClinTox/653.png
654.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1.0,train,../data/images/ClinTox/654.png
655.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=[NH+]CCN1,1.0,train,../data/images/ClinTox/655.png
656.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1.0,train,../data/images/ClinTox/656.png
657.0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/657.png
658.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1.0,train,../data/images/ClinTox/658.png
659.0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/ClinTox/659.png
660.0,CCCNC(=O)[N-]S(=O)(=O)c1ccc(Cl)cc1,1.0,train,../data/images/ClinTox/660.png
661.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,1.0,train,../data/images/ClinTox/661.png
662.0,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,1.0,train,../data/images/ClinTox/662.png
663.0,CC(C)[C@H]([NH3+])C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,1.0,train,../data/images/ClinTox/663.png
664.0,CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],1.0,train,../data/images/ClinTox/664.png
665.0,CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1,1.0,train,../data/images/ClinTox/665.png
666.0,CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1,1.0,train,../data/images/ClinTox/666.png
667.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0,train,../data/images/ClinTox/667.png
668.0,Cc1cc(C)c(NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])c(C)c1Br,1.0,train,../data/images/ClinTox/668.png
669.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/669.png
670.0,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,1.0,train,../data/images/ClinTox/670.png
671.0,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,1.0,train,../data/images/ClinTox/671.png
672.0,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.0,train,../data/images/ClinTox/672.png
673.0,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,1.0,train,../data/images/ClinTox/673.png
674.0,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,1.0,train,../data/images/ClinTox/674.png
675.0,CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1N,1.0,train,../data/images/ClinTox/675.png
676.0,COCCCC/C(=N\OCC[NH3+])c1ccc(C(F)(F)F)cc1,1.0,train,../data/images/ClinTox/676.png
677.0,C[C@@H](Cc1ccccc1)NC(=O)[C@@H]([NH3+])CCCC[NH3+],1.0,train,../data/images/ClinTox/677.png
678.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,1.0,train,../data/images/ClinTox/678.png
679.0,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,1.0,train,../data/images/ClinTox/679.png
680.0,O=C([O-])CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1.0,train,../data/images/ClinTox/680.png
681.0,[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],1.0,train,../data/images/ClinTox/681.png
