idx,smiles,bbb,group,img_path
521.0,CCC1(c2ccccc2)C(=O)NCNC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/521.png
522.0,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/522.png
523.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/523.png
524.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/524.png
525.0,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/525.png
526.0,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/526.png
527.0,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/527.png
528.0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/528.png
529.0,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/529.png
530.0,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/530.png
531.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CSC12)c1ccco1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/531.png
532.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/532.png
533.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/533.png
534.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/534.png
535.0,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/535.png
536.0,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/536.png
537.0,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/537.png
538.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/538.png
539.0,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/539.png
540.0,OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/540.png
541.0,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/541.png
542.0,NC(=O)CN1C(=O)COc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/542.png
543.0,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/543.png
544.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/544.png
545.0,CN(C)C(=O)Oc1ccc[n+](C)c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/545.png
546.0,CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/546.png
547.0,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/547.png
548.0,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/548.png
549.0,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,1.0,train,../data/images/balanced_scaffold_seed99_bbb/549.png
550.0,S=c1nc[nH]c2nc[nH]c12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/550.png
551.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/551.png
552.0,CCc1c(C)[nH]c2c1C(=O)C1CN(C)CCC1C2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/552.png
553.0,CNCCSC1=Cc2ccccc2Oc2ccc(F)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/553.png
554.0,CNCCCC1c2ccccc2C=Cc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/554.png
555.0,NC(=O)C1c2ccccc2C=Cc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/555.png
556.0,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I,1.0,train,../data/images/balanced_scaffold_seed99_bbb/556.png
557.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.0,train,../data/images/balanced_scaffold_seed99_bbb/557.png
558.0,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/558.png
559.0,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/559.png
560.0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/560.png
561.0,CN(C)c1cc(-c2nc(N)n[nH]2)ccn1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/561.png
562.0,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/562.png
563.0,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/563.png
564.0,COC(=O)c1cncn1C(C)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/564.png
565.0,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/565.png
566.0,Cc1nccn1C(C)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/566.png
567.0,CCOC(=O)c1cncn1C(C)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/567.png
568.0,CCCOC(=O)c1cncn1C(C)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/568.png
569.0,Clc1cccc(Cl)c1NC1=NCCN1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/569.png
570.0,Fc1cccc(Br)c1NC1=NCCN1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/570.png
571.0,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/571.png
572.0,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/572.png
573.0,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/573.png
574.0,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/574.png
575.0,Cc1ccc(CC2=CNC(NCCSCc3ccc(CN(C)C)o3)=NC2)cn1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/575.png
576.0,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/576.png
577.0,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/577.png
578.0,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/578.png
579.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/579.png
580.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0,train,../data/images/balanced_scaffold_seed99_bbb/580.png
581.0,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,0.0,train,../data/images/balanced_scaffold_seed99_bbb/581.png
582.0,CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,0.0,train,../data/images/balanced_scaffold_seed99_bbb/582.png
583.0,O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/583.png
584.0,Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/584.png
585.0,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/585.png
586.0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/586.png
587.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/587.png
588.0,Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/588.png
589.0,O=C(O)CCCCC1SCC2NC(=O)NC21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/589.png
590.0,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,0.0,train,../data/images/balanced_scaffold_seed99_bbb/590.png
591.0,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/591.png
592.0,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/592.png
593.0,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/593.png
594.0,Oc1ncnc2[nH]ncc12,1.0,train,../data/images/balanced_scaffold_seed99_bbb/594.png
595.0,Nc1cccc(-n2ccccc2=O)c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/595.png
596.0,CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCCC3)CN(C)C1C2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/596.png
597.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/597.png
598.0,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/598.png
599.0,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/599.png
600.0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/600.png
601.0,COc1ccccc1N1CCN(CCCCN2C(=O)C3C(=O)N(C(C)(C)C)C(=O)C(C2=O)C3(C)C)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/601.png
602.0,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccccc4)NC3(C)C)C2SC1(C)C,0.0,train,../data/images/balanced_scaffold_seed99_bbb/602.png
603.0,CC1(C)SC2C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/603.png
604.0,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0.0,train,../data/images/balanced_scaffold_seed99_bbb/604.png
605.0,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/605.png
606.0,CCCNC(=O)N1CC(c2ccccc2)OC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/606.png
607.0,CC=CC1OC2(C(=O)COC(=O)c3ccncc3)CCC3(O1)C1CCC4=CC(=O)CCC4(C)C1C(O)CC23C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/607.png
608.0,CNC1CCC(c2ccccc2)c2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/608.png
609.0,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/609.png
610.0,Cc1cccc(C)c1NC(=O)C=C1SCC(=O)N1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/610.png
611.0,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/611.png
612.0,Cc1c(F)c(=O)n(-c2ccccc2)n1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/612.png
613.0,Cc1c(I)c(=O)n(-c2ccccc2)n1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/613.png
614.0,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/614.png
615.0,Cc1cc(=O)n(-c2ccccc2)n1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/615.png
616.0,Cc1cccc(C)c1NC1=NCCCS1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/616.png
617.0,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/617.png
618.0,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/618.png
619.0,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/619.png
620.0,CCC1(c2ccccc2)C(=O)NC(=O)N1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/620.png
621.0,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/621.png
622.0,CCN1C(=O)NC(c2ccccc2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/622.png
623.0,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0,train,../data/images/balanced_scaffold_seed99_bbb/623.png
624.0,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/624.png
625.0,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.0,train,../data/images/balanced_scaffold_seed99_bbb/625.png
626.0,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/626.png
627.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/627.png
628.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/628.png
629.0,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/629.png
630.0,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/630.png
631.0,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/631.png
632.0,CN1C(=O)CCC1c1cccnc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/632.png
633.0,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,1.0,train,../data/images/balanced_scaffold_seed99_bbb/633.png
634.0,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/634.png
635.0,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/635.png
636.0,CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/636.png
637.0,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/637.png
638.0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/638.png
639.0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/639.png
640.0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/640.png
641.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/641.png
642.0,CCCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/642.png
643.0,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/643.png
644.0,CCCCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/644.png
645.0,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/645.png
646.0,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/646.png
647.0,CCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/647.png
648.0,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/648.png
649.0,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/649.png
650.0,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/650.png
651.0,CCC1(C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/651.png
652.0,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/652.png
653.0,CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/653.png
654.0,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/654.png
655.0,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/655.png
656.0,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/656.png
657.0,CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/657.png
658.0,CCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/658.png
659.0,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/659.png
660.0,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/660.png
661.0,NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,1.0,train,../data/images/balanced_scaffold_seed99_bbb/661.png
662.0,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/662.png
663.0,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/663.png
664.0,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/664.png
665.0,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/665.png
666.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/666.png
667.0,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/667.png
668.0,CCCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/668.png
669.0,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/669.png
670.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(Br)cc1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/670.png
671.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/671.png
672.0,C1=Cc2cccc(OCC3CNCCO3)c2C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/672.png
673.0,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/673.png
674.0,CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/674.png
675.0,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/675.png
676.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/676.png
677.0,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/677.png
678.0,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/678.png
679.0,CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/679.png
680.0,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/680.png
681.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/681.png
682.0,CC(=O)OC(C)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/682.png
683.0,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/683.png
684.0,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/684.png
685.0,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/685.png
686.0,CCCC(=O)OC1(C(=O)COC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/686.png
687.0,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/687.png
688.0,CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.0,train,../data/images/balanced_scaffold_seed99_bbb/688.png
689.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(F)CC2(C)C1C(=O)CO,1.0,train,../data/images/balanced_scaffold_seed99_bbb/689.png
690.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/690.png
691.0,CCCC(=O)OCC(=O)C1(OC(=O)CCC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/691.png
692.0,CC12C=CC(=O)C=C1C(F)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,1.0,train,../data/images/balanced_scaffold_seed99_bbb/692.png
