idx,smiles,BBBP,group,img_path
588.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,train,../data/images/BBBP/588.png
589.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,1.0,train,../data/images/BBBP/589.png
590.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1.0,train,../data/images/BBBP/590.png
591.0,Cc1nccnc1N1CCCCC1,1.0,train,../data/images/BBBP/591.png
592.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/592.png
593.0,CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1,0.0,train,../data/images/BBBP/593.png
594.0,C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,1.0,train,../data/images/BBBP/594.png
595.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0,train,../data/images/BBBP/595.png
596.0,O=C(c1cccnc1)N1CCOCC1,1.0,train,../data/images/BBBP/596.png
597.0,CNC1CCC(c2ccccc2)c2ccccc21,1.0,train,../data/images/BBBP/597.png
598.0,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1.0,train,../data/images/BBBP/598.png
599.0,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1.0,train,../data/images/BBBP/599.png
600.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.0,train,../data/images/BBBP/600.png
601.0,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,train,../data/images/BBBP/601.png
602.0,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1.0,train,../data/images/BBBP/602.png
603.0,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0.0,train,../data/images/BBBP/603.png
604.0,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.0,train,../data/images/BBBP/604.png
605.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1.0,train,../data/images/BBBP/605.png
606.0,CC(C)C1(C(C)C)OCC(CO)O1,1.0,train,../data/images/BBBP/606.png
607.0,CC12CC3CC(C)(C1)CC(N)(C3)C2,1.0,train,../data/images/BBBP/607.png
608.0,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0,train,../data/images/BBBP/608.png
609.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1.0,train,../data/images/BBBP/609.png
610.0,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0,train,../data/images/BBBP/610.png
611.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.0,train,../data/images/BBBP/611.png
612.0,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/612.png
613.0,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1.0,train,../data/images/BBBP/613.png
614.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.0,train,../data/images/BBBP/614.png
615.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1.0,train,../data/images/BBBP/615.png
616.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.0,train,../data/images/BBBP/616.png
617.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.0,train,../data/images/BBBP/617.png
618.0,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.0,train,../data/images/BBBP/618.png
619.0,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,1.0,train,../data/images/BBBP/619.png
620.0,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,1.0,train,../data/images/BBBP/620.png
621.0,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/BBBP/621.png
622.0,CCN(CC)C(=O)[C@H]1[C@H](C(=O)N(CC)CC)[C@H]2C=C[C@@H]1C2,1.0,train,../data/images/BBBP/622.png
623.0,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,1.0,train,../data/images/BBBP/623.png
624.0,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1.0,train,../data/images/BBBP/624.png
625.0,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1.0,train,../data/images/BBBP/625.png
626.0,CC(Cc1ccccc1)NN,1.0,train,../data/images/BBBP/626.png
627.0,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,1.0,train,../data/images/BBBP/627.png
628.0,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1.0,train,../data/images/BBBP/628.png
629.0,CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/629.png
630.0,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1.0,train,../data/images/BBBP/630.png
631.0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.0,train,../data/images/BBBP/631.png
632.0,C#CC(C)(O)CC,1.0,train,../data/images/BBBP/632.png
633.0,CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1.0,train,../data/images/BBBP/633.png
634.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1.0,train,../data/images/BBBP/634.png
635.0,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,0.0,train,../data/images/BBBP/635.png
636.0,O=c1[nH]oc2c1CCNC2,1.0,train,../data/images/BBBP/636.png
637.0,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1.0,train,../data/images/BBBP/637.png
638.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,1.0,train,../data/images/BBBP/638.png
639.0,NCCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/BBBP/639.png
640.0,OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,1.0,train,../data/images/BBBP/640.png
641.0,C#CC(O)(/C=C/Cl)CC,1.0,train,../data/images/BBBP/641.png
642.0,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,train,../data/images/BBBP/642.png
643.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.0,train,../data/images/BBBP/643.png
644.0,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@H]12,0.0,train,../data/images/BBBP/644.png
645.0,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,1.0,train,../data/images/BBBP/645.png
646.0,CCC(=O)Nc1ccc(O)cc1,1.0,train,../data/images/BBBP/646.png
647.0,COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1.0,train,../data/images/BBBP/647.png
648.0,COc1ccc(Cl)c2c1CCCC2N(C)C,1.0,train,../data/images/BBBP/648.png
649.0,NCCc1cn2ccccc2n1,0.0,train,../data/images/BBBP/649.png
650.0,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1.0,train,../data/images/BBBP/650.png
651.0,CCC(OC(N)=O)C1CCCCC1,1.0,train,../data/images/BBBP/651.png
652.0,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1.0,train,../data/images/BBBP/652.png
653.0,CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,0.0,train,../data/images/BBBP/653.png
654.0,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,1.0,train,../data/images/BBBP/654.png
655.0,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0.0,train,../data/images/BBBP/655.png
656.0,O=C(NCc1ccccc1)OCCO,1.0,train,../data/images/BBBP/656.png
657.0,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,train,../data/images/BBBP/657.png
658.0,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,train,../data/images/BBBP/658.png
659.0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1.0,train,../data/images/BBBP/659.png
660.0,CC1Oc2ccccc2CC1N(C)C,1.0,train,../data/images/BBBP/660.png
661.0,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.0,train,../data/images/BBBP/661.png
662.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,0.0,train,../data/images/BBBP/662.png
663.0,NC(=O)N1c2ccccc2C2OC2c2ccccc21,1.0,train,../data/images/BBBP/663.png
664.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,0.0,train,../data/images/BBBP/664.png
665.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.0,train,../data/images/BBBP/665.png
666.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,train,../data/images/BBBP/666.png
667.0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.0,train,../data/images/BBBP/667.png
668.0,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](OC4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,train,../data/images/BBBP/668.png
669.0,CC(C[N+](C)(C)C)OC(N)=O,0.0,train,../data/images/BBBP/669.png
670.0,N=C1SCCN1c1ccc(Cl)cc1N,1.0,train,../data/images/BBBP/670.png
671.0,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3ccco3)C(=O)N12,0.0,train,../data/images/BBBP/671.png
672.0,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,1.0,train,../data/images/BBBP/672.png
673.0,CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/BBBP/673.png
674.0,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/674.png
675.0,O=C(OC1CN2CCC1CC2)c1ccccc1,1.0,train,../data/images/BBBP/675.png
676.0,CN(C)C1=NC(=O)C(c2ccccc2)O1,1.0,train,../data/images/BBBP/676.png
677.0,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,train,../data/images/BBBP/677.png
678.0,COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0.0,train,../data/images/BBBP/678.png
679.0,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,1.0,train,../data/images/BBBP/679.png
680.0,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1.0,train,../data/images/BBBP/680.png
681.0,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1.0,train,../data/images/BBBP/681.png
682.0,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/BBBP/682.png
683.0,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1.0,train,../data/images/BBBP/683.png
684.0,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/684.png
685.0,O=C1CCC2CCC(=O)N12,1.0,train,../data/images/BBBP/685.png
686.0,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.0,train,../data/images/BBBP/686.png
687.0,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,1.0,train,../data/images/BBBP/687.png
688.0,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1.0,train,../data/images/BBBP/688.png
689.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,train,../data/images/BBBP/689.png
690.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1.0,train,../data/images/BBBP/690.png
691.0,FCOC(C(F)(F)F)C(F)(F)F,1.0,train,../data/images/BBBP/691.png
692.0,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/692.png
693.0,CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,0.0,train,../data/images/BBBP/693.png
694.0,C=COC=C,1.0,train,../data/images/BBBP/694.png
695.0,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,0.0,train,../data/images/BBBP/695.png
696.0,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.0,train,../data/images/BBBP/696.png
697.0,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,1.0,train,../data/images/BBBP/697.png
698.0,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,1.0,train,../data/images/BBBP/698.png
699.0,CCCC(CCC)C(=O)O,1.0,train,../data/images/BBBP/699.png
700.0,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1.0,train,../data/images/BBBP/700.png
701.0,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1.0,train,../data/images/BBBP/701.png
702.0,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,1.0,train,../data/images/BBBP/702.png
703.0,NC(=O)c1cccnc1,1.0,train,../data/images/BBBP/703.png
704.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,train,../data/images/BBBP/704.png
705.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/705.png
706.0,CCOC(N)=O,1.0,train,../data/images/BBBP/706.png
707.0,C=CCN1C(=O)C(CC(C)C)NC1=S,1.0,train,../data/images/BBBP/707.png
708.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,train,../data/images/BBBP/708.png
709.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,train,../data/images/BBBP/709.png
710.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.0,train,../data/images/BBBP/710.png
711.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.0,train,../data/images/BBBP/711.png
712.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1.0,train,../data/images/BBBP/712.png
713.0,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/713.png
714.0,CCCCCCOc1nsnc1C1=CCCN(C)C1,1.0,train,../data/images/BBBP/714.png
715.0,Cc1cc(=O)oc2cc(O)ccc12,0.0,train,../data/images/BBBP/715.png
716.0,NCC(O)c1cccc(O)c1,0.0,train,../data/images/BBBP/716.png
717.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1.0,train,../data/images/BBBP/717.png
718.0,NCCc1nc(-c2ccccc2)cs1,0.0,train,../data/images/BBBP/718.png
719.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.0,train,../data/images/BBBP/719.png
720.0,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1.0,train,../data/images/BBBP/720.png
721.0,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0.0,train,../data/images/BBBP/721.png
722.0,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,1.0,train,../data/images/BBBP/722.png
723.0,CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,0.0,train,../data/images/BBBP/723.png
724.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0.0,train,../data/images/BBBP/724.png
725.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0,train,../data/images/BBBP/725.png
726.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0.0,train,../data/images/BBBP/726.png
727.0,Cc1cc(Br)cc(C(N)=O)c1O,1.0,train,../data/images/BBBP/727.png
728.0,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/728.png
729.0,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,train,../data/images/BBBP/729.png
730.0,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1.0,train,../data/images/BBBP/730.png
731.0,C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1.0,train,../data/images/BBBP/731.png
732.0,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1.0,train,../data/images/BBBP/732.png
733.0,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0.0,train,../data/images/BBBP/733.png
734.0,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0.0,train,../data/images/BBBP/734.png
735.0,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,1.0,train,../data/images/BBBP/735.png
736.0,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1.0,train,../data/images/BBBP/736.png
737.0,CC(CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,1.0,train,../data/images/BBBP/737.png
738.0,Nc1ccc(C(=O)O)c(O)c1,0.0,train,../data/images/BBBP/738.png
739.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0.0,train,../data/images/BBBP/739.png
740.0,CN(C)CCC(c1ccccc1)c1ccccn1,0.0,train,../data/images/BBBP/740.png
741.0,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1.0,train,../data/images/BBBP/741.png
742.0,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.0,train,../data/images/BBBP/742.png
743.0,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.0,train,../data/images/BBBP/743.png
744.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/744.png
745.0,CC(C)C(O)C1CCCCC1,1.0,train,../data/images/BBBP/745.png
746.0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1.0,train,../data/images/BBBP/746.png
747.0,CCC(C(N)=O)N1CCCC1=O,1.0,train,../data/images/BBBP/747.png
748.0,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1.0,train,../data/images/BBBP/748.png
749.0,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.0,train,../data/images/BBBP/749.png
750.0,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1.0,train,../data/images/BBBP/750.png
751.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.0,train,../data/images/BBBP/751.png
752.0,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1.0,train,../data/images/BBBP/752.png
753.0,CC(C)c1cccc(C(C)C)c1O,1.0,train,../data/images/BBBP/753.png
754.0,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,1.0,train,../data/images/BBBP/754.png
755.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/755.png
756.0,COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/756.png
757.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0.0,train,../data/images/BBBP/757.png
758.0,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,1.0,train,../data/images/BBBP/758.png
759.0,O=C1NC(=O)C2(CCc3ccccc3C2)N1,1.0,train,../data/images/BBBP/759.png
760.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,train,../data/images/BBBP/760.png
761.0,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1.0,train,../data/images/BBBP/761.png
762.0,[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-],0.0,train,../data/images/BBBP/762.png
763.0,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1.0,train,../data/images/BBBP/763.png
764.0,Cc1cccc(Cc2cnc[nH]2)c1C,1.0,train,../data/images/BBBP/764.png
765.0,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,0.0,train,../data/images/BBBP/765.png
766.0,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0.0,train,../data/images/BBBP/766.png
767.0,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1.0,train,../data/images/BBBP/767.png
768.0,C#CCC1(OC(N)=O)CCCCC1,1.0,train,../data/images/BBBP/768.png
769.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/769.png
770.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1.0,train,../data/images/BBBP/770.png
771.0,CC(N)Cc1ccccc1,1.0,train,../data/images/BBBP/771.png
772.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,train,../data/images/BBBP/772.png
773.0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSC(F)(F)F)[C@H]2SC1,0.0,train,../data/images/BBBP/773.png
