idx,smiles,CYP3A4,group,img_path
8383.0,CCn1nc(C)c(NC(=O)/C=C/c2cnn(C)c2C)c1C,0.0,train,../data/images/CYP3A4/8383.png
8384.0,CCCN1CCN(CCCNC(=O)Cn2nc(-c3ccc(C)cc3)ccc2=O)CC1,0.0,train,../data/images/CYP3A4/8384.png
8385.0,COc1ccc(N2CCN(Cc3nc4c(c(=O)[nH]c(=O)n4C)n3CCCc3ccccc3)CC2)cc1,1.0,train,../data/images/CYP3A4/8385.png
8386.0,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)c2ccccc12,1.0,train,../data/images/CYP3A4/8386.png
8387.0,Clc1ccccc1NN(Cc1ccccn1)c1ccccc1Cl,0.0,train,../data/images/CYP3A4/8387.png
8388.0,Fc1ccc(Cn2c(SCc3ccc(F)c(F)c3)nnc2C(F)(F)F)cc1,1.0,train,../data/images/CYP3A4/8388.png
8389.0,C[N+]1(C)CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,1.0,train,../data/images/CYP3A4/8389.png
8390.0,CCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,0.0,train,../data/images/CYP3A4/8390.png
8391.0,CN([C@@H]1CCc2c(CC(=O)O)c3ccccn3c2C1)S(=O)(=O)c1ccc(F)cc1,0.0,train,../data/images/CYP3A4/8391.png
8392.0,CCCCCC1CC1C(=O)N/N=C/c1ccc(N(C)C)cc1,1.0,train,../data/images/CYP3A4/8392.png
8393.0,CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,0.0,train,../data/images/CYP3A4/8393.png
8394.0,Cc1nc(N2CCN(c3ccccc3)CC2)nc(O)c1Cc1cccc2ccccc12,0.0,train,../data/images/CYP3A4/8394.png
8395.0,Sc1nc2c(c(-c3nc(S)nc4c3CCCCCCCCCC4)n1)CCCCCCCCCC2,0.0,train,../data/images/CYP3A4/8395.png
8396.0,O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3,0.0,train,../data/images/CYP3A4/8396.png
8397.0,Cc1cc(=O)[nH]nc1-c1ccc(OCCCN2CCC[C@H]2C)cc1,0.0,train,../data/images/CYP3A4/8397.png
8398.0,CN1CCCN=C1/C=C\c1cccs1,0.0,train,../data/images/CYP3A4/8398.png
8399.0,CC(=O)Nc1ccc(C2=NN(CC#N)C(=O)SC2)cc1,0.0,train,../data/images/CYP3A4/8399.png
8400.0,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4ccc(O)c(O)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/8400.png
8401.0,COc1ccccc1CCn1c(=O)c(C)nc2cncnc21,1.0,train,../data/images/CYP3A4/8401.png
8402.0,CCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,0.0,train,../data/images/CYP3A4/8402.png
8403.0,C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCNS(N)(=O)=O)(c2ccc(F)cc2)OC1=O,0.0,train,../data/images/CYP3A4/8403.png
8404.0,CS(=O)(=O)c1cccc(-c2ncnc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)n2)c1,0.0,train,../data/images/CYP3A4/8404.png
8405.0,COc1ccccc1-c1ccc2ncnc(N(C)C)c2c1,1.0,train,../data/images/CYP3A4/8405.png
8406.0,COC1(OC)N=C(NC(=O)Nc2ccccc2)C2(C#N)C(c3ccccc3)C12C#N,0.0,train,../data/images/CYP3A4/8406.png
8407.0,S=C1SCN(Cc2ccccn2)CN1Cc1ccco1,1.0,train,../data/images/CYP3A4/8407.png
8408.0,FC(F)(F)c1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1,1.0,train,../data/images/CYP3A4/8408.png
8409.0,O=C(N[C@@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5COC[C@H]4CC(O)C5)cc3)c2c1,1.0,train,../data/images/CYP3A4/8409.png
8410.0,CC1(C)[C@@H]2CC[C@]1(C)CN(CCC[N+](C)(C)C)C2,0.0,train,../data/images/CYP3A4/8410.png
8411.0,O=P(O)(O)OP(=O)(O)O,0.0,train,../data/images/CYP3A4/8411.png
8412.0,CC(=O)NC1(c2cccc(F)c2)CCN(CC(=O)NC(C)C)CC1,0.0,train,../data/images/CYP3A4/8412.png
8413.0,CN(C)c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,1.0,train,../data/images/CYP3A4/8413.png
8414.0,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,0.0,train,../data/images/CYP3A4/8414.png
8415.0,O=C(/C=C/c1cccnc1)c1ccc(NC(=O)c2cccc(Br)c2)cc1,1.0,train,../data/images/CYP3A4/8415.png
8416.0,N[C@@H](CC(=O)N1CCN(C(=O)c2ccccc2)CC1)Cc1cc(F)c(F)cc1F,1.0,train,../data/images/CYP3A4/8416.png
8417.0,CCn1c2ccccc2c2nnc(NCCCO)nc21,0.0,train,../data/images/CYP3A4/8417.png
8418.0,Clc1ccc(Cl)c(SCCCN2CCNCC2)c1,0.0,train,../data/images/CYP3A4/8418.png
8419.0,O=C(c1cc2sccc2n1Cc1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,1.0,train,../data/images/CYP3A4/8419.png
8420.0,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2OC12CCOCC2,1.0,train,../data/images/CYP3A4/8420.png
8421.0,N[C@@H](Cc1n[nH]c2ccccc12)C(=O)O,0.0,train,../data/images/CYP3A4/8421.png
8422.0,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3ccncc3)CC2)C1,1.0,train,../data/images/CYP3A4/8422.png
8423.0,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.0,train,../data/images/CYP3A4/8423.png
8424.0,Cc1ccccc1-c1cc(C(=O)n2cccn2)c2cc(Cl)ccc2n1,0.0,train,../data/images/CYP3A4/8424.png
8425.0,CN1CCN(c2cc(N3CCCC3)c([N+](=O)[O-])cc2F)CC1,0.0,train,../data/images/CYP3A4/8425.png
8426.0,N#C[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1,1.0,train,../data/images/CYP3A4/8426.png
8427.0,COc1ccc2sc3ccccc3c(=O)c2c1OC,1.0,train,../data/images/CYP3A4/8427.png
8428.0,Cn1c2c(c3ccccc31)CCN(C1CCN(C(=O)C3(F)CCN(Cc4ccnc(N)c4)CC3)CC1)CC2,0.0,train,../data/images/CYP3A4/8428.png
8429.0,Cc1nc2ccccc2cc1C[N+]12CN3CN(CN(C3)C1)C2,0.0,train,../data/images/CYP3A4/8429.png
8430.0,CC(C)OC(=O)CC12CN(C)CC(CC(=O)OC(C)C)(CN(C)C1)C2=O,0.0,train,../data/images/CYP3A4/8430.png
8431.0,Cc1cn(-c2ccnc(Nc3cc(C)c(OCCO)c(C)c3)n2)cc1CN1CC[C@@H](O)C1,0.0,train,../data/images/CYP3A4/8431.png
8432.0,CN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,1.0,train,../data/images/CYP3A4/8432.png
8433.0,O=C(O)CCc1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12,0.0,train,../data/images/CYP3A4/8433.png
8434.0,Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,0.0,train,../data/images/CYP3A4/8434.png
8435.0,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,1.0,train,../data/images/CYP3A4/8435.png
8436.0,O=C(NC1CCCCC1)N1CCCC(c2nc(-c3cccs3)no2)C1,1.0,train,../data/images/CYP3A4/8436.png
8437.0,CCOc1ccc(OCC)c(NC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)c1,1.0,train,../data/images/CYP3A4/8437.png
8438.0,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,0.0,train,../data/images/CYP3A4/8438.png
8439.0,C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.0,train,../data/images/CYP3A4/8439.png
8440.0,CNC(=O)c1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)Cn3c(=O)cnc4cc(Cl)c(Cl)cc43)cc2)c1,1.0,train,../data/images/CYP3A4/8440.png
8441.0,CN(CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2-c2ccccc21,0.0,train,../data/images/CYP3A4/8441.png
8442.0,CN(C)CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1C,0.0,train,../data/images/CYP3A4/8442.png
8443.0,O=C(O)[C@@H]1CCN(Cc2oc(CO)cc(=O)c2O)C1,0.0,train,../data/images/CYP3A4/8443.png
8444.0,CC1(CC(=O)NCc2ccc3c(c2)OCC3)CC2(CCCCC2)OO1,1.0,train,../data/images/CYP3A4/8444.png
8445.0,CCCS(=O)(=O)N1CCCC(C(=O)NCCN(Cc2ccccc2)C(C)C)C1,0.0,train,../data/images/CYP3A4/8445.png
8446.0,O=C(COC(=O)COc1ccccc1)Nc1ccc(OC(F)(F)F)cc1,0.0,train,../data/images/CYP3A4/8446.png
8447.0,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC1=NCCS1,1.0,train,../data/images/CYP3A4/8447.png
8448.0,CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,1.0,train,../data/images/CYP3A4/8448.png
8449.0,CCCCCCCCCCCCC/C=C\[C@@H](O)[C@@H](N)CO,0.0,train,../data/images/CYP3A4/8449.png
8450.0,COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(CN(C)C3CCCCC3)ccc21,0.0,train,../data/images/CYP3A4/8450.png
8451.0,CC(=O)c1ccc(N2CCC(c3cc(-c4ccc(Cl)cc4Cl)[nH]n3)CC2)c([N+](=O)[O-])c1,1.0,train,../data/images/CYP3A4/8451.png
8452.0,O=C(Nc1nnc(C2CC2)s1)c1ccc(S(=O)(=O)c2ccccc2)cc1,0.0,train,../data/images/CYP3A4/8452.png
8453.0,C[C@@H]1CCCN1CCCOc1ccc(C(=O)CN2CCC(F)(F)CC2)cc1,0.0,train,../data/images/CYP3A4/8453.png
8454.0,COc1cc2ccc(C(O)(c3cc[nH]n3)C(C)C)cc2cc1OC,1.0,train,../data/images/CYP3A4/8454.png
8455.0,O=C1Nc2ccccc2C2=N[C@@H](CN3CCN(c4ccccc4)CC3)CN12,0.0,train,../data/images/CYP3A4/8455.png
8456.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/8456.png
8457.0,Cc1n[nH]c(SC(C(=O)c2ccccc2)c2ccccc2)n1,1.0,train,../data/images/CYP3A4/8457.png
8458.0,COc1ccc(N2CCN(Cc3nc4c(c(=O)n(C)c(=O)n4C)n3CC(C)=O)CC2)cc1,0.0,train,../data/images/CYP3A4/8458.png
8459.0,CN(CCCNC(=O)C1CCC(=O)N1Cc1ccccc1Cl)c1ccccc1,1.0,train,../data/images/CYP3A4/8459.png
8460.0,C[C@H]1[C@@H](O)[C@@H](C)/C=C\C=CCC/C=C\C=C/C=C\C=C[C@@H](O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@@H](O)[C@H]2C(=O)O)C[C@@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C,0.0,train,../data/images/CYP3A4/8460.png
8461.0,COc1ccc(CNc2ncncc2-c2ccoc2)c(OC)c1,1.0,train,../data/images/CYP3A4/8461.png
8462.0,C[C@]12CC[C@@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,1.0,train,../data/images/CYP3A4/8462.png
8463.0,OC1(c2ccncc2)CCCc2cc(-c3ccc(F)c(F)c3)ccc21,0.0,train,../data/images/CYP3A4/8463.png
8464.0,Cc1nnc(S(=O)(=O)c2ccc(N=Nc3c(N)nc(N)nc3N)cc2)s1,0.0,train,../data/images/CYP3A4/8464.png
8465.0,CCOc1cc(NC(=O)c2ccccc2[N+](=O)[O-])c(OCC)cc1NC(=O)CC(C)C,0.0,train,../data/images/CYP3A4/8465.png
8466.0,C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)[C@H]3C[C@@H]23)cc1,0.0,train,../data/images/CYP3A4/8466.png
8467.0,Cc1ncc(CO)c(/C=N/CCCCCC/N=C/c2c(CO)cnc(C)c2[O-])c1[O-],0.0,train,../data/images/CYP3A4/8467.png
8468.0,CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,1.0,train,../data/images/CYP3A4/8468.png
8469.0,Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCC2CCCO2)c1,0.0,train,../data/images/CYP3A4/8469.png
8470.0,NCCSSCCN,0.0,train,../data/images/CYP3A4/8470.png
8471.0,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(-c5cc(F)cc(F)c5)c5cc(F)ccc54)CC3)CC2)ccn1,0.0,train,../data/images/CYP3A4/8471.png
8472.0,COc1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,1.0,train,../data/images/CYP3A4/8472.png
8473.0,CC(C)OC(=O)c1cc2c(OC[C@@H](O)CNC(C)(C)C)cccc2[nH]1,0.0,train,../data/images/CYP3A4/8473.png
8474.0,Cc1noc(C)c1-c1cc(N(C)Cc2ccco2)ncn1,0.0,train,../data/images/CYP3A4/8474.png
8475.0,COc1ccccc1CNc1cc(-c2cccc(NS(C)(=O)=O)c2)ncn1,1.0,train,../data/images/CYP3A4/8475.png
8476.0,COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCCc2ccccc21,1.0,train,../data/images/CYP3A4/8476.png
8477.0,CCn1c(CSCc2ccc(C)cc2)nnc1SCC(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/8477.png
8478.0,CCn1nc2c(-c3ccc(Cl)cc3)c(-c3cnn(C)c3)c(=O)n(Cc3ccc(C#N)cc3)n2c1=O,1.0,train,../data/images/CYP3A4/8478.png
8479.0,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,0.0,train,../data/images/CYP3A4/8479.png
8480.0,COC[C@H](C)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,0.0,train,../data/images/CYP3A4/8480.png
8481.0,CC(C)CC(=O)NC1(C(F)(F)F)C(=O)N(Cc2ccccc2)C2=C1C(=O)CC(C)(C)C2,1.0,train,../data/images/CYP3A4/8481.png
8482.0,Cn1cccc1C(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,0.0,train,../data/images/CYP3A4/8482.png
8483.0,COCC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1.0,train,../data/images/CYP3A4/8483.png
8484.0,Cc1nc2c(OC(F)F)cccc2n1-c1ccc(C(=O)NC2CC2)s1,0.0,train,../data/images/CYP3A4/8484.png
8485.0,O=S(=O)(c1cccs1)N1CN(Cc2ccc(Cl)cc2)c2nc3ccccc3nc21,1.0,train,../data/images/CYP3A4/8485.png
8486.0,CC(=O)c1cc(NC(=O)c2ccccc2)c(=O)oc1/C=C/N(C)C,1.0,train,../data/images/CYP3A4/8486.png
8487.0,Cc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(C(=O)c3ccco3)CC2)cc1,1.0,train,../data/images/CYP3A4/8487.png
8488.0,c1cc(CN2CC3(CCNCC3)C2)ccn1,0.0,train,../data/images/CYP3A4/8488.png
8489.0,O=C(C1CC(=O)N(C2CCCC2)C1)N1CCC2(CC1)OCCO2,0.0,train,../data/images/CYP3A4/8489.png
8490.0,CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C[C@@H]4CCCO4)C(=O)[C@H]3CC[C@H]12,0.0,train,../data/images/CYP3A4/8490.png
8491.0,O[C@H](C[C@@H]1CCCCN1)c1ccc2c(c1)oc1ccccc12,0.0,train,../data/images/CYP3A4/8491.png
8492.0,COc1cccc2cc3c(=O)oc4ccccc4c3nc12,0.0,train,../data/images/CYP3A4/8492.png
8493.0,c1ccc2nc(CC[C@@H]3CCCCN3)ccc2c1,1.0,train,../data/images/CYP3A4/8493.png
8494.0,CCOc1ccc(/C=C/C(=O)Nc2ccc(OC)cc2[N+](=O)[O-])cc1,0.0,train,../data/images/CYP3A4/8494.png
8495.0,Cc1cc(Cl)ccc1OCC(=O)Nc1nc(N)nc(N)n1,0.0,train,../data/images/CYP3A4/8495.png
8496.0,CN(C)C(=O)c1ccc(-c2cncnc2NCc2cccs2)cc1,1.0,train,../data/images/CYP3A4/8496.png
8497.0,O=C(O)CSc1nc(C(F)(F)F)cc(=O)n1-c1ccccc1,0.0,train,../data/images/CYP3A4/8497.png
8498.0,Cc1oc(-c2ccccc2)cc1C(=O)Nc1ccc2ccccc2c1,0.0,train,../data/images/CYP3A4/8498.png
8499.0,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,0.0,train,../data/images/CYP3A4/8499.png
8500.0,CN(C)Cc1ccccc1-c1cc(NCc2ccccc2)ncn1,0.0,train,../data/images/CYP3A4/8500.png
8501.0,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(-c3ccccc3)c2n1,0.0,train,../data/images/CYP3A4/8501.png
8502.0,CC(C)CC(=O)N1CCN(Cc2cccc(F)c2)CC1,0.0,train,../data/images/CYP3A4/8502.png
8503.0,COC(=O)c1ccc(NC(S)=NC2CCCCC2)cc1,0.0,train,../data/images/CYP3A4/8503.png
8504.0,O=c1[nH]n(-c2cccc(Cl)c2)c2ncccc12,0.0,train,../data/images/CYP3A4/8504.png
8505.0,Cc1ccc(-c2ccc3c(c2)[nH]c(=O)c2nc(-c4c(F)cccc4Cl)[nH]c23)cc1,0.0,train,../data/images/CYP3A4/8505.png
8506.0,CC(=O)N1CCN(c2nncc3cc(-c4c(C)ccc5c(NC6CC6)noc45)ccc23)[C@@H](C)C1,1.0,train,../data/images/CYP3A4/8506.png
8507.0,O=C1CN=C(Nc2ccccc2)N1Cc1cccs1,0.0,train,../data/images/CYP3A4/8507.png
8508.0,COc1ccc(C(S)=Nc2ccccc2)cc1,1.0,train,../data/images/CYP3A4/8508.png
8509.0,O=S(=O)(c1cnccc1N1CCN(CCO)CC1)N1CCCC1,1.0,train,../data/images/CYP3A4/8509.png
8510.0,CSc1nsc(/C=C/Nc2ccc(Cl)cc2)c1C#N,1.0,train,../data/images/CYP3A4/8510.png
8511.0,COCCNC(=O)COc1ccc(Oc2ccccc2)cc1,0.0,train,../data/images/CYP3A4/8511.png
8512.0,C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1,1.0,train,../data/images/CYP3A4/8512.png
8513.0,CC[C@H](CO)NCCN[C@@H](CC)CO,0.0,train,../data/images/CYP3A4/8513.png
8514.0,CCCCCCSc1nc2cc(OC)ccc2[nH]1,1.0,train,../data/images/CYP3A4/8514.png
8515.0,Cc1ccc(C(=O)NN2CCOCC2)cc1,0.0,train,../data/images/CYP3A4/8515.png
8516.0,CN([C@@H]1CCc2c(c3ncccc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,0.0,train,../data/images/CYP3A4/8516.png
8517.0,O=C(O)c1c(-c2nccc3ccccc23)[nH]c(-c2ccccc2)c1S(=O)(=O)O,0.0,train,../data/images/CYP3A4/8517.png
8518.0,Cc1cc(N2CCC(OCCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.0,train,../data/images/CYP3A4/8518.png
8519.0,COc1ccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)cc1,1.0,train,../data/images/CYP3A4/8519.png
8520.0,CC1CCN(CCCn2c(=S)[nH]c3ccc(N4CCOCC4)cc3c2=O)CC1,0.0,train,../data/images/CYP3A4/8520.png
8521.0,COc1ccc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)c(OC)c1,1.0,train,../data/images/CYP3A4/8521.png
8522.0,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)NC2CCCC2)c1,1.0,train,../data/images/CYP3A4/8522.png
8523.0,CN1CCN(C(=O)[C@H](Cc2ccccc2)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CC1,1.0,train,../data/images/CYP3A4/8523.png
8524.0,COc1ccccc1COC(=O)Nc1c(C)nn(C)c1Cl,1.0,train,../data/images/CYP3A4/8524.png
8525.0,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,0.0,train,../data/images/CYP3A4/8525.png
8526.0,CC(C)OC(=O)N1CCN(c2ccc(NC(=O)c3oc(N4CCCCC4)nc3C(F)(F)F)cn2)CC1,0.0,train,../data/images/CYP3A4/8526.png
8527.0,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,0.0,train,../data/images/CYP3A4/8527.png
8528.0,CC1(c2ccccc2)CCCN(C(=O)Nc2ccncc2)C1,1.0,train,../data/images/CYP3A4/8528.png
8529.0,Oc1ccccc1-c1nnc(-c2ccc(C(F)(F)F)cc2)o1,0.0,train,../data/images/CYP3A4/8529.png
8530.0,CN1CCN(NC(=O)c2ccccc2F)CC1,0.0,train,../data/images/CYP3A4/8530.png
8531.0,CNS(=O)(=O)c1cnccc1N1CCN(c2ccc(Cl)c(C(F)(F)F)c2)CC1,1.0,train,../data/images/CYP3A4/8531.png
8532.0,Nc1ccc2oc(CCc3ccccc3)nc2c1,1.0,train,../data/images/CYP3A4/8532.png
8533.0,O=[N+]([O-])c1cc2c(cc1/C=N/Nc1nc(Nc3ccccc3)nc(N3CCCCC3)n1)OCO2,1.0,train,../data/images/CYP3A4/8533.png
8534.0,COc1ccc(C(=O)NC(=S)NC(C)C)cc1Br,0.0,train,../data/images/CYP3A4/8534.png
8535.0,COc1ccccc1CNc1ccnc(-c2cccnc2)n1,1.0,train,../data/images/CYP3A4/8535.png
8536.0,CC#CCCCC(=O)Nc1cc(OC)nc(OC)n1,1.0,train,../data/images/CYP3A4/8536.png
8537.0,CCOC1(c2ccccc2)Sc2ccccc2-n2c1noc2=O,0.0,train,../data/images/CYP3A4/8537.png
8538.0,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0.0,train,../data/images/CYP3A4/8538.png
8539.0,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCN3CCCCC3)c3ccccc32)CC1,0.0,train,../data/images/CYP3A4/8539.png
8540.0,O=C1c2cccc3c(Cl)ccc(c23)C(=O)N1O,0.0,train,../data/images/CYP3A4/8540.png
8541.0,COc1ccc(C(=O)N/C(=C/c2cccs2)C(=O)NCCCn2ccnc2)cc1OC,1.0,train,../data/images/CYP3A4/8541.png
8542.0,Cc1cnc(CNc2ncncc2-c2cccc(C#N)c2)cn1,1.0,train,../data/images/CYP3A4/8542.png
8543.0,COc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,1.0,train,../data/images/CYP3A4/8543.png
8544.0,Cc1cc(Cc2ccc(Cl)c(Oc3cc(F)cc(C#N)c3)c2F)n[nH]c1=O,0.0,train,../data/images/CYP3A4/8544.png
8545.0,C[C@H](c1cccnc1Cl)c1c(CCN(C)C)sc2ccccc12,0.0,train,../data/images/CYP3A4/8545.png
8546.0,O=C(CCCNS(=O)(=O)c1cccc2nsnc12)NCCc1ccccc1,1.0,train,../data/images/CYP3A4/8546.png
8547.0,Nc1n[nH]c(SCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2)n1,1.0,train,../data/images/CYP3A4/8547.png
8548.0,CCN(CC)S(=O)(=O)CCP(=O)(O)CN1CCCCC1,0.0,train,../data/images/CYP3A4/8548.png
8549.0,CC(=O)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,0.0,train,../data/images/CYP3A4/8549.png
8550.0,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1,0.0,train,../data/images/CYP3A4/8550.png
8551.0,CC(=O)Nc1ccc(C(=O)NNC(=O)CCc2ccccc2)cc1,0.0,train,../data/images/CYP3A4/8551.png
8552.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,train,../data/images/CYP3A4/8552.png
8553.0,Cc1nnsc1SCC(=O)O,0.0,train,../data/images/CYP3A4/8553.png
8554.0,COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,0.0,train,../data/images/CYP3A4/8554.png
8555.0,COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1cncn1,1.0,train,../data/images/CYP3A4/8555.png
8556.0,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5ccnc5)cc4)CC3)C2=O)c1,1.0,train,../data/images/CYP3A4/8556.png
8557.0,Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC(F)F)c3C)c2c1,0.0,train,../data/images/CYP3A4/8557.png
8558.0,COCC1C2CC[C@H]3C(OCc4ccc(OC)cc4)OC[C@]4(C)[C@H]3C2=C(CN4C(=O)OC(C)(C)C)[C@H](C)C1COC,1.0,train,../data/images/CYP3A4/8558.png
8559.0,Cc1ccccc1-c1nc(C[S+]([O-])CC(=O)N2CCC3(CC2)OCCO3)c(C)o1,0.0,train,../data/images/CYP3A4/8559.png
8560.0,c1ccc(-c2cccc(N3CC4(CCNCC4)C3)c2)cc1,0.0,train,../data/images/CYP3A4/8560.png
8561.0,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccccc1)C2=O,1.0,train,../data/images/CYP3A4/8561.png
8562.0,CC(C)(C)Cn1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)cn1,1.0,train,../data/images/CYP3A4/8562.png
8563.0,CC(/C=C1\N=C(SCc2ccccc2Cl)SC1=O)=C\c1ccccc1,1.0,train,../data/images/CYP3A4/8563.png
8564.0,CS(=O)(=O)N1CCCC(C(=O)N2CCC3(CC2)OCCO3)C1,0.0,train,../data/images/CYP3A4/8564.png
8565.0,Oc1c2ccccc2c2c3c(cccc13)N=N2,1.0,train,../data/images/CYP3A4/8565.png
8566.0,C[C@H](COc1ccc(-c2ccc(=O)n(C)n2)cc1)CN1CCC[C@H]1C,0.0,train,../data/images/CYP3A4/8566.png
8567.0,Cc1cc(CN2Cc3nc(C)c(CN)c(-c4ccc(Cl)cc4Cl)c3C2=O)no1,1.0,train,../data/images/CYP3A4/8567.png
8568.0,Cc1cnc2[nH]cc(Cc3cnc(NCc4cccc(N5CCOCC5)n4)nc3)c2c1,1.0,train,../data/images/CYP3A4/8568.png
8569.0,CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)CC1,1.0,train,../data/images/CYP3A4/8569.png
