idx,smiles,Caco2,group,img_path
1737.0,N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1737.png
1738.0,COCCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1738.png
1739.0,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1739.png
1740.0,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(C(C)C)C(=O)CN2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1740.png
1741.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1741.png
1742.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nccs3)nc2c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1742.png
1743.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1743.png
1744.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1744.png
1745.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1745.png
1746.0,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1746.png
1747.0,CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1747.png
1748.0,O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1748.png
1749.0,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(N4CCCCC4=O)cc3)cc12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1749.png
1750.0,C=Cc1cc(C(NC(=O)NC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1750.png
1751.0,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1751.png
1752.0,C=Cc1cc([C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1752.png
1753.0,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(CC)CC3)c(CC)c2n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1753.png
1754.0,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C(O)CN(C)C)CC2)c(C)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1754.png
1755.0,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(CCN(C)C)CC2)c(C)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1755.png
1756.0,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1756.png
1757.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1cccc(F)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1757.png
1758.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1c(F)cccc1F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1758.png
1759.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1c(F)cccc1Cl,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1759.png
1760.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccc(C)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1760.png
1761.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1761.png
1762.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccc(OC)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1762.png
1763.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1763.png
1764.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1cccc(OC)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1764.png
1765.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccc(F)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1765.png
1766.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1OC,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1766.png
1767.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1cccc(C)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1767.png
1768.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1c(C)cccc1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1768.png
1769.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1c(F)cccc1C(F)(F)F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1769.png
1770.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1770.png
1771.0,CC(C)C[C@H](CO)Nc1nc(SCc2ccccn2)nc2nc(N)sc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1771.png
1772.0,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2cc(Cl)ccn2)nc2nc(N)sc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1772.png
1773.0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1773.png
1774.0,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1774.png
1775.0,CC(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1775.png
1776.0,Cc1cc(Cn2c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c(O)c3cc(F)ccc32)ccc1F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1776.png
1777.0,O=c1c(C2=CS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1Cc1ccc(F)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1777.png
1778.0,O=c1c(C2=CS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1Cc1ccc(F)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1778.png
1779.0,CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1779.png
1780.0,Cc1cc(CN(C)C(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)on1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1780.png
1781.0,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1781.png
1782.0,COC(=O)c1cc(OC)c2c(c1-c1c(CO)cc(OC)c3c1OCO3)OCO2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1782.png
1783.0,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1783.png
1784.0,O=c1cc(C2CCNCC2)[nH]o1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1784.png
1785.0,c1ccc(Cn2nnnc2C(c2ccc3occc3c2)N2CCCN(C3CCC3)CC2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1785.png
1786.0,O=c1ccc2c([C@@H](O)CNCCCCCCCCCN3CCC(Oc4nn(-c5c(O)cccc5F)c5c4CCCC5)CC3)ccc(O)c2[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1786.png
1787.0,Cn1c(-c2cnccn2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1787.png
1788.0,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CN)s3)c(F)c2)C(=O)O1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1788.png
1789.0,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CNS(C)(=O)=O)s3)c(F)c2)C(=O)O1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1789.png
1790.0,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CC/C(C)=N\O)s3)c(F)c2)C(=O)O1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1790.png
1791.0,CNCc1nnc(-c2ccc(N3C[C@H](CNC(C)=S)OC3=O)cc2F)s1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1791.png
1792.0,CCC(=O)NC[C@H]1CN(c2ccc(-c3nncs3)c(F)c2)C(=O)O1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1792.png
1793.0,Cc1c(CN(CCc2ccc(Cl)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1793.png
1794.0,Cc1c(CN(CCc2ccc(S(N)(=O)=O)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1794.png
1795.0,Cc1c(CN(CCc2ccc(N)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1795.png
1796.0,Nc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1796.png
1797.0,Nc1cccnc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1797.png
1798.0,O=Cc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1798.png
1799.0,Oc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1799.png
1800.0,Cc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1800.png
1801.0,Cc1ncc(CO)c(CO)c1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1801.png
1802.0,c1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1802.png
1803.0,CCc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1803.png
1804.0,NC(=O)c1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1804.png
1805.0,Fc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1805.png
1806.0,OCc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1806.png
1807.0,Clc1ccncc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1807.png
1808.0,c1ccc(CCC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1808.png
1809.0,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1809.png
1810.0,CCN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1810.png
1811.0,Cn1cncc1CN1CC(N(CC2CCN(S(=O)(=O)c3ccccc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1811.png
1812.0,O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1812.png
1813.0,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1813.png
1814.0,O=C(/C=C/c1ccc(Cl)cc1)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1814.png
1815.0,COc1cccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1815.png
1816.0,O=C(/C=C/c1cccc(Cl)c1)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1816.png
1817.0,Cc1ccccc1/C=C/C(=O)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1817.png
1818.0,O=C(/C=C/c1cccc(F)c1)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1818.png
1819.0,CSc1ccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1819.png
1820.0,Cc1cccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1820.png
1821.0,O=C(/C=C/c1ccccc1Cl)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1821.png
1822.0,Cc1ccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1822.png
1823.0,CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1823.png
1824.0,CC[C@@H]1C2CCCCN3CCC(C23)[C@H]2[C@@H]1OC(=O)[C@H]2C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1824.png
1825.0,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OCc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1825.png
1826.0,CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCCCCN2CCC(CNS(C)(=O)=O)CC2)cc2ccccc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1826.png
1827.0,CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCCCCN2CCCCC2)cc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1827.png
1828.0,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1828.png
1829.0,Cn1c(=O)c2c(c(C#N)c(N3CCC[C@H](N)C3)n2Cc2ccccc2)n(C)c1=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1829.png
1830.0,CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)Cc3ccccc3)C2)nc1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1830.png
1831.0,O=C1C2=Nc3ccccc3CN2c2ccc(Cl)cc21,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1831.png
1832.0,Cc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)COC/C=C/C[C@@H](c1ccccc1)NC2=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1832.png
1833.0,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1833.png
1834.0,Cc1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)C/C=C/COC[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1834.png
1835.0,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1835.png
1836.0,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1836.png
1837.0,O=C1c2ncc3c(c(CCCOC4CCOCC4)cn3Cc3ccc(F)cc3)c2CCN1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1837.png
1838.0,CN(C)CCN(C)C(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1838.png
1839.0,COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1839.png
1840.0,CN(C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1840.png
1841.0,Nc1ncc(-c2ccc(S(N)(=O)=O)cc2)nc1C(=O)Nc1cccnc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1841.png
1842.0,CCN(CCN(C)C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1842.png
1843.0,O=C(N[C@@H]1COC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1843.png
1844.0,CC(C)(NC(=O)c1nc(-c2cccc(-c3ccc(N)nc3)c2)cnc1N)C1CCNCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1844.png
1845.0,COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1845.png
1846.0,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1846.png
1847.0,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1)C(=O)OC(C)(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1847.png
1848.0,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1848.png
1849.0,CCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1849.png
1850.0,CC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1850.png
1851.0,CC[C@@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1851.png
1852.0,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1)C(=O)OCC(C)(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1852.png
1853.0,Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1853.png
1854.0,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccn1)C3,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1854.png
1855.0,COc1ccccc1-n1[nH]c2cc(=O)n3c(c2c1=O)CN(Cc1ccccn1)CCC3,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1855.png
1856.0,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2ccccc2o1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1856.png
1857.0,OC[C@H]1OC(OC[C@H]2OC(O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1857.png
1858.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Cl)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1858.png
1859.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(OC(F)(F)F)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1859.png
1860.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(C)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1860.png
1861.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(C(C)C)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1861.png
1862.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1862.png
1863.0,CCCCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3s2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1863.png
1864.0,CNC(=O)c1cc(Oc2ccc3sc(Nc4cccc(C(C)(C)C)c4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1864.png
1865.0,CC(C)(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3s2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1865.png
